metagene,log2foldchange_M,q-value_M
EC:2.4.1.289,-0.7251768807967163,1
EC:2.4.1.290,-0.0136416637799223,1
EC:2.4.1.291,-0.5797527970413767,1
EC:2.4.1.292,-0.0468251321736059,1
EC:2.4.1.310,-0.4159967595258108,1
EC:2.4.1.315,-0.7935816637366371,1
EC:2.4.1.319,-0.2811159869522716,1
EC:2.4.1.320,-0.3712361803814415,1
EC:2.4.1.325,0.5262929858336329,1
EC:2.4.1.4,-0.3320838749599478,1
EC:2.4.1.44,-0.1458722721589415,1
EC:2.4.1.5,-0.9431182503066162,1
EC:2.4.1.52,-0.554481865344165,1
EC:2.4.1.57,-0.686620992052599,1
EC:2.4.1.58,-0.4196347622861374,1
EC:2.4.1.64,-0.1799906634702312,1
EC:2.4.1.7,-0.02127371151386,1
EC:2.4.1.8,0.331992066312248,1
EC:2.4.1.80,-1.0197934465198193,1
EC:2.4.1.83,-0.1329007184347428,1
EC:2.4.2.1,0.0679878932014759,1
EC:2.4.2.10,0.0794328442622706,1
EC:2.4.2.12,-0.5542335203544109,1
EC:2.4.2.14,0.0164991587549218,1
EC:2.4.2.17,-0.1196824972236786,1
EC:2.4.2.18,-0.1484863598795204,1
EC:2.4.2.19,0.2470723331116029,1
EC:2.4.2.2,0.0088348977182891,1
EC:2.4.2.21,0.0315967692767042,1
EC:2.4.2.22,0.1091606659716893,1
EC:2.4.2.28,-0.3512492821972683,1
EC:2.4.2.29,0.0580108105040541,1
EC:2.4.2.3,0.5124725280005032,1
EC:2.4.2.4,-0.145130516132742,1
EC:2.4.2.43,0.5949504089831629,1
EC:2.4.2.45,-0.4681458985337075,1
EC:2.4.2.46,-1.0151732636672488,1
EC:2.4.2.47,-0.1117707167803538,1
EC:2.4.2.52,0.176597382094183,1
EC:2.4.2.53,0.0268357148589736,1
EC:2.4.2.6,-0.4282783608774287,1
EC:2.4.2.7,0.0667813372303063,1
EC:2.4.2.8,0.0560519927153938,1
EC:2.4.2.9,0.0083757206456512,1
EC:2.4.99.12,0.0023862780049018,1
EC:2.4.99.13,0.0203279212678746,1
EC:2.4.99.14,-0.1264490317839073,1
EC:2.4.99.15,0.026078203557284,1
EC:2.4.99.16,-0.7067292059370285,1
EC:2.4.99.17,0.0403361670473558,1
EC:2.4.99.19,-0.0595029327290722,1
EC:2.5.1.1,0.0366540833297003,1
EC:2.5.1.10,0.0372289185676905,1
EC:2.5.1.101,0.6243143037075809,1
EC:2.5.1.105,-0.1711260140417317,1
EC:2.5.1.120,-0.9707137813933916,1
EC:2.5.1.15,-0.2994388115089512,1
EC:2.5.1.16,0.4206273949129595,1
EC:2.5.1.17,0.248417307158359,1
EC:2.5.1.18,0.3728090015200362,1
EC:2.5.1.19,0.1060619176388925,1
EC:2.5.1.21,-0.9785363514207046,1
EC:2.5.1.26,-0.2840044989477376,1
EC:2.5.1.29,-0.0551106268582324,1
EC:2.5.1.3,-0.0341260428130164,1
EC:2.5.1.30,0.1120636272500677,1
EC:2.5.1.31,0.0701705458594869,1
EC:2.5.1.32,-0.3213010862103063,1
EC:2.5.1.39,-0.4044519401990595,1
EC:2.5.1.46,0.5150903241969562,1
EC:2.5.1.47,0.0182328318452686,1
EC:2.5.1.48,-0.2139079598548041,1
EC:2.5.1.49,0.0882746109882837,1
EC:2.5.1.54,0.1284239160328377,1
EC:2.5.1.55,0.0557657061695974,1
EC:2.5.1.56,-0.1853527385520424,1
EC:2.5.1.57,-0.2068088642801119,1
EC:2.5.1.6,-0.0171639688185943,1
EC:2.5.1.61,-0.1789703141604646,1
EC:2.5.1.68,-0.6866229157843327,1
EC:2.5.1.7,0.0430378088991436,1
EC:2.5.1.72,0.2662492063379043,1
EC:2.5.1.74,-0.3004210441319834,1
EC:2.5.1.75,0.0520275490776554,1
EC:2.5.1.76,0.5231147409121826,1
EC:2.5.1.78,0.0031081143945976,1
EC:2.5.1.9,0.0026325428909536,1
EC:2.5.1.90,0.0818347476303643,1
EC:2.5.1.97,-0.0359824290923555,1
EC:2.6.1.1,0.3611757918120704,1
EC:2.6.1.102,-0.260594660265206,1
EC:2.6.1.103,-0.5196539623972454,1
EC:2.6.1.11,0.0634997769559542,1
EC:2.6.1.13,-1.0111122645551176,1
EC:2.6.1.16,0.0220872231718303,1
EC:2.6.1.17,0.5442614390180531,1
EC:2.6.1.18,0.326870277305422,1
EC:2.6.1.19,-0.2156281992920313,1
EC:2.6.1.2,0.3174289742237109,1
EC:2.6.1.21,-0.5220958436069538,1
EC:2.6.1.22,-0.6503772528496345,1
EC:2.6.1.34,-0.0136416637799223,1
EC:2.6.1.37,-0.2575179409346423,1
EC:2.6.1.42,0.0429735638732791,1
EC:2.6.1.52,0.3547493071085783,1
EC:2.6.1.55,-0.5569035251989416,1
EC:2.6.1.57,0.445284144101789,1
EC:2.6.1.59,0.2867225357961896,1
EC:2.6.1.62,-0.3767345437012304,1
EC:2.6.1.66,0.2180437706916614,1
EC:2.6.1.76,-0.0420822777485178,1
EC:2.6.1.81,0.5822941989063313,1
EC:2.6.1.82,0.0007907579685108995,1
EC:2.6.1.83,-0.019590927993104,1
EC:2.6.1.85,-0.5379257178863075,1
EC:2.6.1.86,-0.475907423624092,1
EC:2.6.1.87,0.5461978113269695,1
EC:2.6.1.9,-0.0037420443499903,1
EC:2.6.99.2,-0.1568291859503878,1
EC:2.7.1.1,-0.0187497324387771,1
EC:2.7.1.100,0.6346996546574952,1
EC:2.7.1.107,0.078922899521895,1
EC:2.7.1.11,0.1221907134921395,1
EC:2.7.1.113,-0.250830558195151,1
EC:2.7.1.119,-0.0694867793916608,1
EC:2.7.1.12,-0.295130432822669,1
EC:2.7.1.130,0.0011292014348912,1
EC:2.7.1.14,0.1467565265384419,1
EC:2.7.1.144,-0.1527816835284799,1
EC:2.7.1.146,-0.3556049672299987,1
EC:2.7.1.147,-0.4063465684636376,1
EC:2.7.1.148,0.090076856523245,1
EC:2.7.1.15,-0.0767253077408609,1
EC:2.7.1.156,0.1658241806815621,1
EC:2.7.1.16,-0.7987078005843964,1
EC:2.7.1.165,-0.6908453636878638,1
EC:2.7.1.167,0.2323006680862386,1
EC:2.7.1.168,0.1379577330504303,1
EC:2.7.1.17,-0.0898044524720871,1
EC:2.7.1.170,0.1906493223547721,1
EC:2.7.1.175,-0.7054215375388835,1
EC:2.7.1.176,0.1257784082227029,1
EC:2.7.1.177,0.470769492269481,1
EC:2.7.1.184,-0.170295307222312,1
EC:2.7.1.19,0.6169906926411115,1
EC:2.7.1.2,-0.0021352074058044,1
EC:2.7.1.20,-0.5711909605998868,1
EC:2.7.1.21,0.052276634582274,1
EC:2.7.1.22,0.3030726441052522,1
EC:2.7.1.23,0.0469011616058444,1
EC:2.7.1.24,0.0567751876276016,1
EC:2.7.1.25,-0.6391143819782026,1
EC:2.7.1.26,0.0280847686408228,1
EC:2.7.1.27,-0.5819340622998312,1
EC:2.7.1.29,-0.1914687340733424,1
EC:2.7.1.30,-0.030763600112102,1
EC:2.7.1.31,-0.0215227387443045,1
EC:2.7.1.33,0.0558232791635261,1
EC:2.7.1.35,0.259523721788392,1
EC:2.7.1.36,-0.1395256409181389,1
EC:2.7.1.37,-0.1972206346913643,1
EC:2.7.1.39,0.1334588161014366,1
EC:2.7.1.4,0.1419810620195019,1
EC:2.7.1.40,0.0807476969304312,1
EC:2.7.1.45,0.3536000426649716,1
EC:2.7.1.48,0.0966036514802683,1
EC:2.7.1.49,-0.0155593585956168,1
EC:2.7.1.5,0.2596620137599097,1
EC:2.7.1.50,0.0056356316902813,1
EC:2.7.1.51,-0.124339503415789,1
EC:2.7.1.52,-0.3896720575659397,1
EC:2.7.1.53,0.0938700173114573,1
EC:2.7.1.55,-0.4205423706281454,1
EC:2.7.1.56,0.1753453940422005,1
EC:2.7.1.58,0.5924440226368511,1
EC:2.7.1.59,0.4825327175048347,1
EC:2.7.1.6,0.1415896316325468,1
EC:2.7.1.60,0.1290088333088083,1
EC:2.7.1.63,-0.4925402662624839,1
EC:2.7.1.66,-0.0526234817666259,1
EC:2.7.1.69,0.2777733044509022,1
EC:2.7.1.71,0.1157967728898125,1
EC:2.7.1.72,-0.5444618262318395,1
EC:2.7.1.73,0.5919687143127824,1
EC:2.7.1.74,-0.250830558195151,1
EC:2.7.1.76,-0.3655126812834405,1
EC:2.7.1.8,0.2368929873094846,1
EC:2.7.1.83,0.1077567954650053,1
EC:2.7.1.85,0.1618717484968648,1
EC:2.7.1.87,-0.4392052513713838,1
EC:2.7.1.89,0.5961571425175296,1
EC:2.7.1.90,-0.1407281825277446,1
EC:2.7.1.92,0.00389129370082,1
EC:2.7.1.95,0.0503062603805731,1
EC:2.7.11.1,0.1279159937802738,1
EC:2.7.11.5,0.6741567794879,1
EC:2.7.13.3,0.0575757910297628,1
EC:2.7.14.1,-0.7877921531046506,1
EC:2.7.2.1,0.0768954272986767,1
EC:2.7.2.11,0.2189569649360396,1
EC:2.7.2.15,0.5260368788799086,1
EC:2.7.2.2,0.057815724023354,1
EC:2.7.2.3,0.0494445636761268,1
EC:2.7.2.4,0.0771342518444314,1
EC:2.7.2.7,-0.2801834112884224,1
EC:2.7.2.8,-0.0238086392013479,1
EC:2.7.3.9,0.1354421132413776,1
EC:2.7.4.1,-0.1170916140006097,1
EC:2.7.4.14,0.0998140581718411,1
EC:2.7.4.16,-0.1761307733337595,1
EC:2.7.4.2,-0.1393132514210125,1
EC:2.7.4.22,0.0551549256185732,1
EC:2.7.4.23,0.7778868657935429,1
EC:2.7.4.3,0.0551933820327471,1
EC:2.7.4.6,-0.3369596676978305,1
EC:2.7.4.7,0.0024519246941951,1
EC:2.7.4.8,0.049041144603723,1
EC:2.7.4.9,-0.0883581443430392,1
EC:2.7.6.1,0.0613613784597594,1
EC:2.7.6.2,0.0241512687653089,1
EC:2.7.6.3,-0.2629332388704652,1
EC:2.7.6.5,0.0220924139965317,1
EC:2.7.7.1,-0.0572247124973108,1
EC:2.7.7.12,0.4426649087195319,1
EC:2.7.7.13,-0.1039675407860098,1
EC:2.7.7.15,-0.5962048647396014,1
EC:2.7.7.18,0.0480354217470073,1
EC:2.7.7.19,-0.3118424689891828,1
EC:2.7.7.2,0.0312265042128899,1
EC:2.7.7.23,0.1233290753313867,1
EC:2.7.7.24,0.2888394618518085,1
EC:2.7.7.27,0.4890274535087746,1
EC:2.7.7.3,0.0520694636901114,1
EC:2.7.7.33,-0.0648559475850898,1
EC:2.7.7.38,-0.0345537187549638,1
EC:2.7.7.39,0.0041023487468863,1
EC:2.7.7.4,-0.309288048639032,1
EC:2.7.7.41,0.0544914581180618,1
EC:2.7.7.42,-0.2624401987480522,1
EC:2.7.7.43,-0.876069788349171,1
EC:2.7.7.47,0.0597866731703359,1
EC:2.7.7.49,-0.8265350837984597,1
EC:2.7.7.53,-0.621923819566707,1
EC:2.7.7.56,-0.2654575552525598,1
EC:2.7.7.58,-0.1751250720668146,1
EC:2.7.7.59,-0.2569240331394146,1
EC:2.7.7.6,0.0418075165030954,1
EC:2.7.7.60,-0.1134340170473294,1
EC:2.7.7.61,-0.0653701534929005,1
EC:2.7.7.62,0.1760410062805573,1
EC:2.7.7.63,0.040862800655324,1
EC:2.7.7.65,0.7794983212554449,1
EC:2.7.7.66,0.4557494578206306,1
EC:2.7.7.68,-0.6236433302955571,1
EC:2.7.7.7,0.0489811113740912,1
EC:2.7.7.70,0.2332238112207533,1
EC:2.7.7.71,-0.1304933435164199,1
EC:2.7.7.72,0.1802130104375922,1
EC:2.7.7.73,0.27462497485424,1
EC:2.7.7.75,0.4692279889137766,1
EC:2.7.7.76,0.648440561662901,1
EC:2.7.7.77,0.2989466628637077,1
EC:2.7.7.8,0.038328158432469,1
EC:2.7.7.82,0.9305897039921216,1
EC:2.7.7.83,0.7197352151114531,1
EC:2.7.7.85,0.0441046084073241,1
EC:2.7.7.87,0.0534510113020794,1
EC:2.7.7.9,-0.0130239823796263,1
EC:2.7.8.12,-0.3743690128263844,1
EC:2.7.8.13,0.0120020663171259,1
EC:2.7.8.14,-0.4423058790532612,1
EC:2.7.8.20,-0.2116257494047466,1
EC:2.7.8.26,0.1582753433787335,1
EC:2.7.8.28,-0.678174727452493,1
EC:2.7.8.33,-0.2668886575501927,1
EC:2.7.8.36,-0.0383471514171795,1
EC:2.7.8.37,0.5749206296751728,1
EC:2.7.8.41,0.0791315863389475,1
EC:2.7.8.5,0.0948961567544493,1
EC:2.7.8.6,0.7751284109906988,1
EC:2.7.8.7,-0.01485646285966,1
EC:2.7.8.8,0.0251218793028382,1
EC:2.7.9.1,-0.0555457346751644,1
EC:2.7.9.2,0.4155530388764576,1
EC:2.7.9.3,0.5172207512529658,1
EC:2.8.1.1,0.2851823019152592,1
EC:2.8.1.10,-0.159663636902075,1
EC:2.8.1.12,-0.0936826905028715,1
EC:2.8.1.2,0.1849502143675689,1
EC:2.8.1.6,-0.1506523367051695,1
EC:2.8.1.7,0.0468744373395114,1
EC:2.8.1.8,-0.6801548340138936,1
EC:2.8.2.22,-0.295872834359812,1
EC:2.8.3.1,-0.1053197414393465,1
EC:2.8.3.10,0.0446839783836031,1
EC:2.8.3.12,-0.1516019347350432,1
EC:2.8.3.15,-0.1860698155819691,1
EC:2.8.3.16,-0.4120648832418768,1
EC:2.8.3.17,0.2557418380803529,1
EC:2.8.3.18,0.5165853880901321,1
EC:2.8.3.19,0.0535013679067616,1
EC:2.8.3.21,-0.0603886191211518,1
EC:2.8.3.5,-0.0296485468432997,1
EC:2.8.3.6,0.5793897586258571,1
EC:2.8.3.8,0.2168427664322013,1
EC:2.8.3.9,0.2051402302132819,1
EC:2.8.4.3,-0.1384863935197086,1
EC:2.8.4.4,0.4492627729513923,1
EC:2.8.4.5,-0.4156432917887747,1
EC:2.9.1.1,0.255285072077364,1
EC:3.1.1.1,-0.2477591317077737,1
EC:3.1.1.11,0.0737652740921591,1
EC:3.1.1.17,-0.8745352904878425,1
EC:3.1.1.24,-0.4231258282846308,1
EC:3.1.1.29,0.0746882537055188,1
EC:3.1.1.3,-0.0413971503525013,1
EC:3.1.1.31,0.0220036338085123,1
EC:3.1.1.32,0.4725014185041247,1
EC:3.1.1.4,0.485814449316222,1
EC:3.1.1.41,-0.2553710715077459,1
EC:3.1.1.45,-0.2769783226267167,1
EC:3.1.1.5,0.6766495844413558,1
EC:3.1.1.53,-0.4699583463487802,1
EC:3.1.1.57,-0.4911313339678744,1
EC:3.1.1.61,0.6846986306368974,1
EC:3.1.1.73,-0.599962488551202,1
EC:3.1.1.74,-0.4404287486501118,1
EC:3.1.1.75,0.3110598275839529,1
EC:3.1.1.85,-0.110554940095792,1
EC:3.1.11.1,0.5098118437280499,1
EC:3.1.11.2,0.2505090970293329,1
EC:3.1.11.5,0.1668465150669797,1
EC:3.1.11.6,0.0520128042934247,1
EC:3.1.12.1,-0.1497484087079613,1
EC:3.1.13.1,0.5979770647055607,1
EC:3.1.13.3,-0.0160968952747526,1
EC:3.1.13.5,-0.3343222081177898,1
EC:3.1.2.12,0.5142049471282197,1
EC:3.1.2.20,0.4604104123181493,1
EC:3.1.2.21,-0.0196374933899708,1
EC:3.1.2.23,0.3567783739911565,1
EC:3.1.2.26,0.2597774922906783,1
EC:3.1.2.28,0.5670072916004121,1
EC:3.1.2.6,0.1791761270434127,1
EC:3.1.21.1,0.6955505076376354,1
EC:3.1.21.2,0.1018265451237338,1
EC:3.1.21.3,0.2341225926682515,1
EC:3.1.21.4,-0.6022065849876905,1
EC:3.1.21.5,0.3657834057853167,1
EC:3.1.21.7,0.203055075365937,1
EC:3.1.22.4,0.0994894512194012,1
EC:3.1.26.11,0.0925225258664783,1
EC:3.1.26.12,-0.1975652098463229,1
EC:3.1.26.3,0.0572075961320376,1
EC:3.1.26.4,0.0190149919473624,1
EC:3.1.26.5,0.0699826265906214,1
EC:3.1.26.8,0.0398575130539398,1
EC:3.1.27.1,0.1629612430203926,1
EC:3.1.27.3,-0.466004848193868,1
EC:3.1.27.6,0.5162866161940052,1
EC:3.1.3.1,-0.8773602019578497,1
EC:3.1.3.10,0.6017959440097782,1
EC:3.1.3.11,0.1048300546744801,1
EC:3.1.3.12,0.1164664378712463,1
EC:3.1.3.15,0.6117096333560776,1
EC:3.1.3.16,0.1304781630462982,1
EC:3.1.3.18,0.0081188137698797,1
EC:3.1.3.2,0.1447974482440023,1
EC:3.1.3.23,0.1412968586538835,1
EC:3.1.3.25,-0.1753117317043611,1
EC:3.1.3.26,0.452112954482448,1
EC:3.1.3.27,0.2236796109917927,1
EC:3.1.3.3,-0.2263689424652681,1
EC:3.1.3.4,0.4136583798191632,1
EC:3.1.3.41,-0.0472882644774207,1
EC:3.1.3.45,0.3385212211475804,1
EC:3.1.3.48,0.061251583321552,1
EC:3.1.3.5,-0.2037175039800027,1
EC:3.1.3.6,0.1856242238868914,1
EC:3.1.3.7,0.0684088913293919,1
EC:3.1.3.70,0.9164475004419288,1
EC:3.1.3.71,-0.3971798659053361,1
EC:3.1.3.73,0.2493164749997654,1
EC:3.1.3.77,0.9300413595119676,1
EC:3.1.3.8,-0.1551133246296137,1
EC:3.1.3.81,0.4136583798191632,1
EC:3.1.3.82,0.604185166919692,1
EC:3.1.3.83,0.5999768644372105,1
EC:3.1.3.89,0.6952767432244795,1
EC:3.1.3.90,0.33334474167603,1
EC:3.1.31.1,-0.3850141700831949,1
EC:3.1.4.14,0.5961571425175296,1
EC:3.1.4.16,0.1161953903907451,1
EC:3.1.4.17,0.1618272644472417,1
EC:3.1.4.3,-0.3129952540298525,1
EC:3.1.4.37,-0.1972206346913643,1
EC:3.1.4.46,-0.0430736920395276,1
EC:3.1.4.52,0.6398314067595647,1
EC:3.1.4.55,-0.2174138979977533,1
EC:3.1.5.1,0.2450561762571365,1
EC:3.1.6.1,-0.6624772696575107,1
EC:3.1.6.12,-0.4076319778131508,1
EC:3.1.6.6,-0.3707056130485748,1
EC:3.1.6.8,-0.9362657701343812,1
EC:3.1.7.2,0.3465820685480796,1
EC:3.11.1.1,-0.1466871139736928,1
EC:3.11.1.2,-0.2454657602452696,1
EC:3.13.1.1,-0.5116272245962277,1
EC:3.2.1.1,-0.0135043003828042,1
EC:3.2.1.10,0.1414534840778851,1
EC:3.2.1.11,-0.7269526040872505,1
EC:3.2.1.122,0.645332875629155,1
EC:3.2.1.130,0.5418171116133499,1
EC:3.2.1.132,-0.0577393298313049,1
EC:3.2.1.135,-0.3654568519275673,1
EC:3.2.1.136,-0.4291119072700886,1
EC:3.2.1.139,-0.3615058375808295,1
EC:3.2.1.14,-0.1718056605321848,1
EC:3.2.1.141,-0.7492022180173237,1
EC:3.2.1.156,-0.4092851633165802,1
EC:3.2.1.164,0.2773762197830068,1
EC:3.2.1.165,-0.2776186664552832,1
EC:3.2.1.17,0.1987361193801288,1
EC:3.2.1.170,0.4646152595226292,1
EC:3.2.1.172,-0.1232440825947786,1
EC:3.2.1.177,0.0797326240570834,1
EC:3.2.1.18,-1.005716412301448,1
EC:3.2.1.180,0.0531603962759857,1
EC:3.2.1.183,0.2455617283515729,1
EC:3.2.1.184,0.3955799369212607,1
EC:3.2.1.20,-0.023200436534009,1
EC:3.2.1.21,0.4303164781435274,1
EC:3.2.1.22,0.2214728956424693,1
EC:3.2.1.23,0.1498998003754605,1
EC:3.2.1.24,-0.3547064289557482,1
EC:3.2.1.25,-0.1811860023501373,1
EC:3.2.1.26,0.0721629410723255,1
EC:3.2.1.28,0.5482740580450101,1
EC:3.2.1.31,0.0336926069801676,1
EC:3.2.1.35,-0.5669857194679682,1
EC:3.2.1.37,0.1641992709009186,1
EC:3.2.1.4,0.1484831461611633,1
EC:3.2.1.40,-0.1308606450362711,1
EC:3.2.1.41,-0.0925817566334059,1
EC:3.2.1.45,-0.4001224552118261,1
EC:3.2.1.50,-0.6406559825085929,1
EC:3.2.1.51,-0.0593032449426654,1
EC:3.2.1.52,-0.0462373313660758,1
EC:3.2.1.55,-0.062517113456938,1
EC:3.2.1.58,0.2414028629834839,1
EC:3.2.1.64,-0.3028149468592355,1
EC:3.2.1.65,0.0904190821487401,1
EC:3.2.1.70,0.0727891575079851,1
EC:3.2.1.73,-0.9023456054073732,1
EC:3.2.1.78,-0.6732654678364529,1
EC:3.2.1.8,-0.2663550900886762,1
EC:3.2.1.80,-0.6316689442873846,1
EC:3.2.1.82,-0.2881447993311757,1
EC:3.2.1.85,-0.0302064593506578,1
EC:3.2.1.86,0.3951199070448002,1
EC:3.2.1.89,0.0063505074251022,1
EC:3.2.1.91,-0.0935825948177721,1
EC:3.2.1.93,0.1095667444363981,1
EC:3.2.1.96,-0.2237991596413409,1
EC:3.2.1.97,-0.2297943275438699,1
EC:3.2.1.99,-0.3729270177934202,1
EC:3.2.2.1,-0.0722879593916426,1
EC:3.2.2.20,-0.2241641847269112,1
EC:3.2.2.21,-0.0502949106847155,1
EC:3.2.2.23,-0.3286094482529784,1
EC:3.2.2.26,-0.4399502168005193,1
EC:3.2.2.27,0.0756503822012004,1
EC:3.2.2.30,-0.0633397967756823,1
EC:3.2.2.4,0.1233749279789531,1
EC:3.2.2.8,-0.3767803475174484,1
EC:3.2.2.9,0.0804355430293573,1
EC:3.3.1.1,-0.6296180287358129,1
EC:3.3.2.1,0.3578041580800496,1
EC:3.3.2.12,-0.0056669070225953,1
EC:3.3.2.8,-0.5934752097574412,1
EC:3.3.2.9,-0.6647501946212226,1
EC:3.4.11.1,-0.5764474280510532,1
EC:3.4.11.10,-0.2590266680606156,1
EC:3.4.11.14,-0.054849545457232,1
EC:3.4.11.18,0.0986648663679062,1
EC:3.4.11.19,0.1550403818742848,1
EC:3.4.11.2,-0.2402130138131463,1
EC:3.4.11.21,0.3710440553610536,1
EC:3.4.11.23,0.5221045576288843,1
EC:3.4.11.24,-0.1926044554117433,1
EC:3.4.11.4,0.1779814580956828,1
EC:3.4.11.5,0.0824761860216882,1
EC:3.4.11.6,0.0496201837549873,1
EC:3.4.11.7,-0.2009569365220512,1
EC:3.4.11.9,0.1084909863818393,1
EC:3.4.13.19,0.168090451730689,1
EC:3.4.13.21,-0.0709618639925425,1
EC:3.4.13.22,0.1856801087341238,1
EC:3.4.13.9,0.1228961261239173,1
EC:3.4.14.11,-0.14616478582095,1
EC:3.4.14.4,-0.4010164646391679,1
EC:3.4.14.5,-0.6194019207427759,1
EC:3.4.15.5,-0.2708582395932425,1
EC:3.4.15.6,-0.2443137047492269,1
EC:3.4.16.4,0.3864787205648245,1
EC:3.4.17.11,0.2423120010307219,1
EC:3.4.17.13,0.2306602516262603,1
EC:3.4.17.14,-0.455092339459656,1
EC:3.4.17.18,-0.2990259858439227,1
EC:3.4.17.19,0.2099991371478962,1
EC:3.4.19.1,-0.0023785650967057,1
EC:3.4.19.11,0.0944999227777657,1
EC:3.4.19.12,-0.2019387251729829,1
EC:3.4.19.13,-0.4368177037546306,1
EC:3.4.19.3,-0.0435156402346669,1
EC:3.4.19.5,0.0537273034687492,1
EC:3.4.21.102,0.0925072482083122,1
EC:3.4.21.105,-0.0106113312061065,1
EC:3.4.21.107,0.349368254052623,1
EC:3.4.21.116,0.4916445891119579,1
EC:3.4.21.19,0.1072745201792094,1
EC:3.4.21.26,-0.2710850555628457,1
EC:3.4.21.53,0.3190061260044236,1
EC:3.4.21.66,0.2211502808797171,1
EC:3.4.21.81,-0.4099638066300693,1
EC:3.4.21.83,0.5271650409739814,1
EC:3.4.21.88,0.1413601609919968,1
EC:3.4.21.89,0.0620025326396079,1
EC:3.4.21.92,0.036646433475775,1
EC:3.4.21.96,-0.4680846254493625,1
EC:3.4.22.40,0.0290834335676599,1
EC:3.4.22.48,0.0928785774437233,1
EC:3.4.22.70,0.1515210616356703,1
EC:3.4.22.8,-0.6742352995991561,1
EC:3.4.23.36,0.0791566425985158,1
EC:3.4.23.43,0.1326852925031756,1
EC:3.4.23.51,0.5286496203933487,1
EC:3.4.24.13,-0.6638734300252667,1
EC:3.4.24.28,-0.2594109976892851,1
EC:3.4.24.29,-0.1476585223118822,1
EC:3.4.24.3,-0.325310077236693,1
EC:3.4.24.30,-0.221024228266209,1
EC:3.4.24.55,0.5221045576288843,1
EC:3.4.24.69,0.1658801028969576,1
EC:3.4.24.70,0.0194206868163455,1
EC:3.4.24.77,-0.4107231258405965,1
EC:3.4.24.78,0.4861319990239464,1
EC:3.4.24.84,0.2206147267281187,1
EC:3.4.25.1,-0.7384473540025938,1
EC:3.4.25.2,-0.1781369519146397,1
EC:3.5.1.1,-0.0376422263890509,1
EC:3.5.1.10,-0.393129126154531,1
EC:3.5.1.101,0.2239585368964904,1
EC:3.5.1.103,-0.686620992052599,1
EC:3.5.1.105,0.6634822156121782,1
EC:3.5.1.106,-0.6480471008182991,1
EC:3.5.1.108,-0.1134385776709143,1
EC:3.5.1.11,-0.8255621180856996,1
EC:3.5.1.110,0.6374132108266763,1
EC:3.5.1.115,-0.7229138194282738,1
EC:3.5.1.116,0.0466995649673022,1
EC:3.5.1.118,-0.0895866926414684,1
EC:3.5.1.16,-0.1767736623699397,1
EC:3.5.1.18,-0.0185242366006003,1
EC:3.5.1.19,-0.2613124452487583,1
EC:3.5.1.2,-0.0084603389180905,1
EC:3.5.1.23,-0.5980496067721661,1
EC:3.5.1.24,0.0502805445661938,1
EC:3.5.1.25,0.1202982719170206,1
EC:3.5.1.26,0.5482669462542462,1
EC:3.5.1.28,0.107910626761482,1
EC:3.5.1.32,0.4195638546423331,1
EC:3.5.1.4,0.2183972139824261,1
EC:3.5.1.42,0.2968549436099053,1
EC:3.5.1.44,0.4231893172381586,1
EC:3.5.1.46,-0.0918404116266963,1
EC:3.5.1.47,0.1616770722111953,1
EC:3.5.1.49,-0.5924938830167874,1
EC:3.5.1.5,-0.7197995709106295,1
EC:3.5.1.53,-0.4274982696349018,1
EC:3.5.1.54,0.0623156325615897,1
EC:3.5.1.56,0.2442436234853446,1
EC:3.5.1.59,0.1864963009395735,1
EC:3.5.1.78,0.5162866161940052,1
EC:3.5.1.81,0.2690762575613188,1
EC:3.5.1.86,0.248014870338037,1
EC:3.5.1.87,-0.2291129672063606,1
EC:3.5.1.88,-0.0147028934888116,1
EC:3.5.1.9,-0.5130725485474659,1
EC:3.5.1.90,-0.076435966169849,1
EC:3.5.1.94,0.6085200355649001,1
EC:3.5.1.96,0.6055513242257087,1
EC:3.5.1.97,0.2710876457435943,1
EC:3.5.2.10,-0.1469868723317648,1
EC:3.5.2.14,-0.5187879058983589,1
EC:3.5.2.17,0.0132962262157498,1
EC:3.5.2.18,0.2704038294427707,1
EC:3.5.2.2,0.2576610324454562,1
EC:3.5.2.3,0.040913123993749,1
EC:3.5.2.5,-0.082971044120694,1
EC:3.5.2.6,-0.0889872605777652,1
EC:3.5.2.7,-0.3037160912964003,1
EC:3.5.2.9,-0.2794917006994468,1
EC:3.5.3.1,0.0940089184825511,1
EC:3.5.3.11,-0.1225168301560161,1
EC:3.5.3.12,-0.360861961055634,1
EC:3.5.3.13,0.4193476605954251,1
EC:3.5.3.15,0.1308504212361647,1
EC:3.5.3.18,0.3412615378504435,1
EC:3.5.3.23,0.5979639601548961,1
EC:3.5.3.26,0.3077350532363488,1
EC:3.5.3.4,-0.7174158774513419,1
EC:3.5.3.6,-0.1757211339971577,1
EC:3.5.3.7,0.3599328241702718,1
EC:3.5.3.8,-0.4428545250471336,1
EC:3.5.3.9,0.7515403728146368,1
EC:3.5.4.1,0.6016496516474892,1
EC:3.5.4.10,0.0168088039287914,1
EC:3.5.4.12,-0.0397957224277413,1
EC:3.5.4.13,-0.1647507807706603,1
EC:3.5.4.16,-0.3186804032475427,1
EC:3.5.4.19,-0.0028594165457357,1
EC:3.5.4.2,0.4281453058310062,1
EC:3.5.4.25,3.609596335926724e-06,1
EC:3.5.4.26,0.1216748970835298,1
