	SubjectID1	SubjectID2	Group1	Group2	Distance
517	EG0546	EG1416	After abduction	After abduction	0.3858
518	EG0546	EG1178	After abduction	After abduction	0.3724
519	EG0546	EG1153	After abduction	After abduction	0.3506
520	EG0546	EG1041	After abduction	After abduction	0.373
521	EG0546	EG1035	After abduction	After abduction	0.4408
522	EG0546	EG0927	After abduction	After abduction	0.3938
523	EG0546	EG0892	After abduction	After abduction	0.4112
524	EG0546	EG0850	After abduction	After abduction	0.4458
525	EG0546	EG0057	After abduction	After abduction	0.4648
526	EG0546	EG0778	After abduction	After abduction	0.392
527	EG0546	EG0647	After abduction	After abduction	0.3128
528	EG0520	EG2580	After abduction	After abduction	0.2674
529	EG0520	EG2559	After abduction	After abduction	0.287
530	EG0520	EG2473	After abduction	After abduction	0.3168
531	EG0520	EG2392	After abduction	After abduction	0.23
532	EG0520	EG2391	After abduction	After abduction	0.4968
533	EG0520	EG2018	After abduction	After abduction	0.3164
534	EG0520	EG1990	After abduction	After abduction	0.5524
535	EG0520	EG1940	After abduction	After abduction	0.342
536	EG0520	EG0118	After abduction	After abduction	0.2408
537	EG0520	EG1939	After abduction	After abduction	0.3976
538	EG0520	EG1892	After abduction	After abduction	0.254
539	EG0520	EG1878	After abduction	After abduction	0.3462
540	EG0520	EG0101	After abduction	After abduction	0.3334
541	EG0520	EG1772	After abduction	After abduction	0.3372
542	EG0520	EG1673	After abduction	After abduction	0.3006
543	EG0520	EG1637	After abduction	After abduction	0.362
544	EG0520	EG1572	After abduction	After abduction	0.353
545	EG0520	EG1524	After abduction	After abduction	0.5116
546	EG0520	EG0088	After abduction	After abduction	0.1906
547	EG0520	EG1490	After abduction	After abduction	0.4148
548	EG0520	EG1431	After abduction	After abduction	0.3538
549	EG0520	EG1416	After abduction	After abduction	0.1906
550	EG0520	EG1178	After abduction	After abduction	0.3438
551	EG0520	EG1153	After abduction	After abduction	0.3678
552	EG0520	EG1041	After abduction	After abduction	0.3494
553	EG0520	EG1035	After abduction	After abduction	0.3994
554	EG0520	EG0927	After abduction	After abduction	0.3294
555	EG0520	EG0892	After abduction	After abduction	0.2838
556	EG0520	EG0850	After abduction	After abduction	0.2104
557	EG0520	EG0057	After abduction	After abduction	0.3096
558	EG0520	EG0778	After abduction	After abduction	0.4164
559	EG0520	EG0647	After abduction	After abduction	0.315
560	EG0520	EG0546	After abduction	After abduction	0.4174
561	EG0447	EG2580	After abduction	After abduction	0.4462
562	EG0447	EG2559	After abduction	After abduction	0.5092
563	EG0447	EG2473	After abduction	After abduction	0.4106
564	EG0447	EG2392	After abduction	After abduction	0.5108
565	EG0447	EG2391	After abduction	After abduction	0.0864
566	EG0447	EG2018	After abduction	After abduction	0.5776
567	EG0447	EG1990	After abduction	After abduction	0.2444
568	EG0447	EG1940	After abduction	After abduction	0.508
569	EG0447	EG0118	After abduction	After abduction	0.4788
570	EG0447	EG1939	After abduction	After abduction	0.3232
571	EG0447	EG1892	After abduction	After abduction	0.5236
572	EG0447	EG1878	After abduction	After abduction	0.5594
573	EG0447	EG0101	After abduction	After abduction	0.4714
574	EG0447	EG1772	After abduction	After abduction	0.5808
575	EG0447	EG1673	After abduction	After abduction	0.3588
576	EG0447	EG1637	After abduction	After abduction	0.6026
577	EG0447	EG1572	After abduction	After abduction	0.6238
578	EG0447	EG1524	After abduction	After abduction	0.2348
579	EG0447	EG0088	After abduction	After abduction	0.4334
580	EG0447	EG1490	After abduction	After abduction	0.437
581	EG0447	EG1431	After abduction	After abduction	0.5848
582	EG0447	EG1416	After abduction	After abduction	0.4984
583	EG0447	EG1178	After abduction	After abduction	0.4706
584	EG0447	EG1153	After abduction	After abduction	0.446
585	EG0447	EG1041	After abduction	After abduction	0.4636
586	EG0447	EG1035	After abduction	After abduction	0.494
587	EG0447	EG0927	After abduction	After abduction	0.5838
588	EG0447	EG0892	After abduction	After abduction	0.387
589	EG0447	EG0850	After abduction	After abduction	0.4754
590	EG0447	EG0057	After abduction	After abduction	0.313
591	EG0447	EG0778	After abduction	After abduction	0.4672
592	EG0447	EG0647	After abduction	After abduction	0.5358
593	EG0447	EG0546	After abduction	After abduction	0.5308
594	EG0447	EG0520	After abduction	After abduction	0.5198
595	EG0365	EG2580	After abduction	After abduction	0.4482
596	EG0365	EG2559	After abduction	After abduction	0.5116
597	EG0365	EG2473	After abduction	After abduction	0.4126
598	EG0365	EG2392	After abduction	After abduction	0.5114
599	EG0365	EG2391	After abduction	After abduction	0.0904
600	EG0365	EG2018	After abduction	After abduction	0.5758
601	EG0365	EG1990	After abduction	After abduction	0.2512
602	EG0365	EG1940	After abduction	After abduction	0.5064
603	EG0365	EG0118	After abduction	After abduction	0.4764
604	EG0365	EG1939	After abduction	After abduction	0.3264
605	EG0365	EG1892	After abduction	After abduction	0.5274
606	EG0365	EG1878	After abduction	After abduction	0.562
607	EG0365	EG0101	After abduction	After abduction	0.4694
608	EG0365	EG1772	After abduction	After abduction	0.583
609	EG0365	EG1673	After abduction	After abduction	0.3556
610	EG0365	EG1637	After abduction	After abduction	0.6034
611	EG0365	EG1572	After abduction	After abduction	0.623
612	EG0365	EG1524	After abduction	After abduction	0.2444
613	EG0365	EG0088	After abduction	After abduction	0.4386
614	EG0365	EG1490	After abduction	After abduction	0.439
615	EG0365	EG1431	After abduction	After abduction	0.5842
616	EG0365	EG1416	After abduction	After abduction	0.4996
617	EG0365	EG1178	After abduction	After abduction	0.4742
618	EG0365	EG1153	After abduction	After abduction	0.448
619	EG0365	EG1041	After abduction	After abduction	0.4632
620	EG0365	EG1035	After abduction	After abduction	0.4908
621	EG0365	EG0927	After abduction	After abduction	0.583
622	EG0365	EG0892	After abduction	After abduction	0.3892
623	EG0365	EG0850	After abduction	After abduction	0.4778
624	EG0365	EG0057	After abduction	After abduction	0.3228
625	EG0365	EG0778	After abduction	After abduction	0.4642
626	EG0365	EG0647	After abduction	After abduction	0.535
627	EG0365	EG0546	After abduction	After abduction	0.5326
628	EG0365	EG0520	After abduction	After abduction	0.517
629	EG0365	EG0447	After abduction	After abduction	0.088
630	EG0364	EG2580	After abduction	After abduction	0.5056
631	EG0364	EG2559	After abduction	After abduction	0.539
632	EG0364	EG2473	After abduction	After abduction	0.503
633	EG0364	EG2392	After abduction	After abduction	0.5368
634	EG0364	EG2391	After abduction	After abduction	0.4132
635	EG0364	EG2018	After abduction	After abduction	0.5822
636	EG0364	EG1990	After abduction	After abduction	0.4482
637	EG0364	EG1940	After abduction	After abduction	0.5398
638	EG0364	EG0118	After abduction	After abduction	0.5854
639	EG0364	EG1939	After abduction	After abduction	0.4584
640	EG0364	EG1892	After abduction	After abduction	0.5408
641	EG0364	EG1878	After abduction	After abduction	0.5498
642	EG0364	EG0101	After abduction	After abduction	0.5286
643	EG0364	EG1772	After abduction	After abduction	0.5938
644	EG0364	EG1673	After abduction	After abduction	0.488
645	EG0364	EG1637	After abduction	After abduction	0.6156
646	EG0364	EG1572	After abduction	After abduction	0.6186
647	EG0364	EG1524	After abduction	After abduction	0.4312
648	EG0364	EG0088	After abduction	After abduction	0.5304
649	EG0364	EG1490	After abduction	After abduction	0.5156
650	EG0364	EG1431	After abduction	After abduction	0.5652
651	EG0364	EG1416	After abduction	After abduction	0.5686
652	EG0364	EG1178	After abduction	After abduction	0.522
653	EG0364	EG1153	After abduction	After abduction	0.5098
654	EG0364	EG1041	After abduction	After abduction	0.5178
655	EG0364	EG1035	After abduction	After abduction	0.5406
656	EG0364	EG0927	After abduction	After abduction	0.5868
657	EG0364	EG0892	After abduction	After abduction	0.4804
658	EG0364	EG0850	After abduction	After abduction	0.5618
659	EG0364	EG0057	After abduction	After abduction	0.397
660	EG0364	EG0778	After abduction	After abduction	0.529
661	EG0364	EG0647	After abduction	After abduction	0.5486
662	EG0364	EG0546	After abduction	After abduction	0.62
663	EG0364	EG0520	After abduction	After abduction	0.5644
664	EG0364	EG0447	After abduction	After abduction	0.439
665	EG0364	EG0365	After abduction	After abduction	0.4478
666	EG0341	EG2580	After abduction	After abduction	0.467
667	EG0341	EG2559	After abduction	After abduction	0.4954
668	EG0341	EG2473	After abduction	After abduction	0.3652
669	EG0341	EG2392	After abduction	After abduction	0.4664
670	EG0341	EG2391	After abduction	After abduction	0.4936
671	EG0341	EG2018	After abduction	After abduction	0.5304
672	EG0341	EG1990	After abduction	After abduction	0.543
673	EG0341	EG1940	After abduction	After abduction	0.4386
674	EG0341	EG0118	After abduction	After abduction	0.4912
675	EG0341	EG1939	After abduction	After abduction	0.4218
676	EG0341	EG1892	After abduction	After abduction	0.4712
677	EG0341	EG1878	After abduction	After abduction	0.6
678	EG0341	EG0101	After abduction	After abduction	0.5722
679	EG0341	EG1772	After abduction	After abduction	0.5322
680	EG0341	EG1673	After abduction	After abduction	0.444
681	EG0341	EG1637	After abduction	After abduction	0.6284
682	EG0341	EG1572	After abduction	After abduction	0.6184
683	EG0341	EG1524	After abduction	After abduction	0.5246
684	EG0341	EG0088	After abduction	After abduction	0.476
685	EG0341	EG1490	After abduction	After abduction	0.3902
686	EG0341	EG1431	After abduction	After abduction	0.4898
687	EG0341	EG1416	After abduction	After abduction	0.5214
688	EG0341	EG1178	After abduction	After abduction	0.4014
689	EG0341	EG1153	After abduction	After abduction	0.3904
690	EG0341	EG1041	After abduction	After abduction	0.2904
691	EG0341	EG1035	After abduction	After abduction	0.4332
692	EG0341	EG0927	After abduction	After abduction	0.5256
693	EG0341	EG0892	After abduction	After abduction	0.4702
694	EG0341	EG0850	After abduction	After abduction	0.5028
695	EG0341	EG0057	After abduction	After abduction	0.4882
696	EG0341	EG0778	After abduction	After abduction	0.3444
697	EG0341	EG0647	After abduction	After abduction	0.4782
698	EG0341	EG0546	After abduction	After abduction	0.444
699	EG0341	EG0520	After abduction	After abduction	0.5078
700	EG0341	EG0447	After abduction	After abduction	0.502
701	EG0341	EG0365	After abduction	After abduction	0.5072
702	EG0341	EG0364	After abduction	After abduction	0.5708
703	EG0313	EG2580	After abduction	After abduction	0.3574
704	EG0313	EG2559	After abduction	After abduction	0.3876
705	EG0313	EG2473	After abduction	After abduction	0.3214
706	EG0313	EG2392	After abduction	After abduction	0.4288
707	EG0313	EG2391	After abduction	After abduction	0.3012
708	EG0313	EG2018	After abduction	After abduction	0.5
709	EG0313	EG1990	After abduction	After abduction	0.342
710	EG0313	EG1940	After abduction	After abduction	0.4162
711	EG0313	EG0118	After abduction	After abduction	0.3972
712	EG0313	EG1939	After abduction	After abduction	0.3588
713	EG0313	EG1892	After abduction	After abduction	0.4264
714	EG0313	EG1878	After abduction	After abduction	0.5042
715	EG0313	EG0101	After abduction	After abduction	0.4246
716	EG0313	EG1772	After abduction	After abduction	0.4874
717	EG0313	EG1673	After abduction	After abduction	0.3476
718	EG0313	EG1637	After abduction	After abduction	0.5338
719	EG0313	EG1572	After abduction	After abduction	0.5668
720	EG0313	EG1524	After abduction	After abduction	0.3228
721	EG0313	EG0088	After abduction	After abduction	0.3034
722	EG0313	EG1490	After abduction	After abduction	0.3294
723	EG0313	EG1431	After abduction	After abduction	0.4814
724	EG0313	EG1416	After abduction	After abduction	0.4084
725	EG0313	EG1178	After abduction	After abduction	0.38
726	EG0313	EG1153	After abduction	After abduction	0.392
727	EG0313	EG1041	After abduction	After abduction	0.332
728	EG0313	EG1035	After abduction	After abduction	0.4198
729	EG0313	EG0927	After abduction	After abduction	0.5102
730	EG0313	EG0892	After abduction	After abduction	0.3588
731	EG0313	EG0850	After abduction	After abduction	0.3854
732	EG0313	EG0057	After abduction	After abduction	0.3072
733	EG0313	EG0778	After abduction	After abduction	0.4092
734	EG0313	EG0647	After abduction	After abduction	0.4616
735	EG0313	EG0546	After abduction	After abduction	0.4696
736	EG0313	EG0520	After abduction	After abduction	0.4046
737	EG0313	EG0447	After abduction	After abduction	0.3068
738	EG0313	EG0365	After abduction	After abduction	0.3226
739	EG0313	EG0364	After abduction	After abduction	0.4476
740	EG0313	EG0341	After abduction	After abduction	0.4122
741	EG0294	EG2580	After abduction	After abduction	0.226
742	EG0294	EG2559	After abduction	After abduction	0.2998
743	EG0294	EG2473	After abduction	After abduction	0.2348
744	EG0294	EG2392	After abduction	After abduction	0.3066
745	EG0294	EG2391	After abduction	After abduction	0.2572
746	EG0294	EG2018	After abduction	After abduction	0.3572
747	EG0294	EG1990	After abduction	After abduction	0.3702
748	EG0294	EG1940	After abduction	After abduction	0.3026
749	EG0294	EG0118	After abduction	After abduction	0.3868
750	EG0294	EG1939	After abduction	After abduction	0.3038
751	EG0294	EG1892	After abduction	After abduction	0.3064
752	EG0294	EG1878	After abduction	After abduction	0.3486
753	EG0294	EG0101	After abduction	After abduction	0.2732
754	EG0294	EG1772	After abduction	After abduction	0.3564
755	EG0294	EG1673	After abduction	After abduction	0.2824
756	EG0294	EG1637	After abduction	After abduction	0.4054
757	EG0294	EG1572	After abduction	After abduction	0.4162
758	EG0294	EG1524	After abduction	After abduction	0.3352
759	EG0294	EG0088	After abduction	After abduction	0.297
760	EG0294	EG1490	After abduction	After abduction	0.281
761	EG0294	EG1431	After abduction	After abduction	0.374
762	EG0294	EG1416	After abduction	After abduction	0.345
763	EG0294	EG1178	After abduction	After abduction	0.2798
764	EG0294	EG1153	After abduction	After abduction	0.2906
765	EG0294	EG1041	After abduction	After abduction	0.2946
766	EG0294	EG1035	After abduction	After abduction	0.3484
767	EG0294	EG0927	After abduction	After abduction	0.3782
768	EG0294	EG0892	After abduction	After abduction	0.2172
769	EG0294	EG0850	After abduction	After abduction	0.3552
770	EG0294	EG0057	After abduction	After abduction	0.2478
771	EG0294	EG0778	After abduction	After abduction	0.3382
772	EG0294	EG0647	After abduction	After abduction	0.3292
773	EG0294	EG0546	After abduction	After abduction	0.4162
774	EG0294	EG0520	After abduction	After abduction	0.3226
775	EG0294	EG0447	After abduction	After abduction	0.2842
776	EG0294	EG0365	After abduction	After abduction	0.2878
777	EG0294	EG0364	After abduction	After abduction	0.43
778	EG0294	EG0341	After abduction	After abduction	0.4602
779	EG0294	EG0313	After abduction	After abduction	0.2378
780	EG0256	EG2580	After abduction	After abduction	0.5148
781	EG0256	EG2559	After abduction	After abduction	0.5538
782	EG0256	EG2473	After abduction	After abduction	0.4858
783	EG0256	EG2392	After abduction	After abduction	0.5624
784	EG0256	EG2391	After abduction	After abduction	0.2742
785	EG0256	EG2018	After abduction	After abduction	0.623
786	EG0256	EG1990	After abduction	After abduction	0.0592
787	EG0256	EG1940	After abduction	After abduction	0.5658
788	EG0256	EG0118	After abduction	After abduction	0.5266
789	EG0256	EG1939	After abduction	After abduction	0.431
790	EG0256	EG1892	After abduction	After abduction	0.5532
791	EG0256	EG1878	After abduction	After abduction	0.6062
792	EG0256	EG0101	After abduction	After abduction	0.5474
793	EG0256	EG1772	After abduction	After abduction	0.623
