Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Abduction	Abduction	Abduction	Abduction	Abduction	Recovery	Recovery	Recovery	Recovery	Recovery
ce564eda6461f7affea966b699e375d8	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
00c18463b358fc50dadbcf50634bd1d6	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0
a1157ffd7bfeb6813f9a54380e78ce56	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
546de7737bc1d652626474bca6eb04d0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
983fc204860afedb57379569f0d86dd9	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
e42dfd4ac46119aac2bfb17fbaae27b8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
61d23e1aa2a04d30d62ff7cb74d3706c	1.0	1.0	1.0	1.0	35.0	1.0	1.0	1.0	1.0	1.0
99bb3c457d538080910eea6dd7269160	1.0	1.0	1.0	1.0	3621.0	1.0	1.0	1.0	1.0	40.0
b091e3767b0416c4763a6dfd078d1cdf	1.0	1.0	1.0	1.0	1704.0	1.0	1.0	1.0	1.0	1.0
ed4547873c064422796c1a33325d4d06	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	1.0
f114c4d981a3c6f9715f995a4354e0ba	1.0	1.0	1.0	1.0	114.0	1.0	1.0	1.0	1.0	1.0
0af98f3d1c19ec7234b873a98c43242b	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1534.0
c565fd64394a49aca7307ea62a54d9ea	1.0	1.0	1.0	1.0	266.0	1.0	1.0	1.0	1.0	449.0
a50f83546966c2ebf8af416c328c0a1b	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0
9459fa7dcaec6a1263b8dc486e1b513b	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.0
5c7fc5de1f28763050093ed4f92cf2ed	1.0	1.0	1.0	1.0	78.0	1.0	1.0	1.0	1.0	962.0
7cc547f8722fd62603b91d61c1dc9858	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.0
255e7f76042ce6f51fc41d94c1134c34	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
628d9f04dd2ab3a17b73626a99e57353	1.0	1.0	1.0	1.0	102.0	1.0	1.0	1.0	1.0	44.0
438a46e41916ac6e2e5f1c0e40f80430	1.0	1.0	1.0	1.0	231.0	1.0	1.0	1.0	1.0	1.0
