id	importance	Cumulative Avg Decrease	Cumulative Avg Increase	Net Avg Change	Global Variance	Global Mean	Global Median	Global Standard Deviation	Global CV (%)
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
78b245a5caeb722928a74ae0080a73a6	0	-0.00353498445935772	0	-0.00353498445935772	8.24296684700538e-05	0.00220047260102778	0	0.00907907861349674	4.12596758044437
7874d959f93edc20a189ec484041a186	0	-4.53520777943298e-05	0	-4.53520777943298e-05	2.07672531601918e-06	0.00029080657553953	0	0.00144108477058748	4.95547519141841
4e484f8bdcf14cb9ef7832463371eeaa	0	0	0.0073984562840344	0.0073984562840344	0.00136016698355662	0.00432118506824497	0	0.0368804417483932	8.5347980162701
50ff7c5a2d24c7e646ad5161cbd9afb1	0	-0.00210890340893782	0	-0.00210890340893782	0.000133985116902786	0.00203085241515943	0	0.0115751940330513	5.6996726825876
54a98ad6cc3ac8747a4c381817d4142b	0	-0.00662033664859983	0	-0.00662033664859983	0.000394539744139301	0.00351657929020497	0	0.0198630245466118	5.64839376775549
550cc74e14bad7075c774b6f7c96db39	0	-0.00818315258277315	0	-0.00818315258277315	0.00067370862219845	0.00455433035467763	0	0.0259558976380793	5.6991688386023
363281571bf6b78fca186bcf38663e67	0	-0.00531837144815103	0	-0.00531837144815103	0.00022099241694093	0.00282136490440716	0	0.0148658136992541	5.26901489276793
59f9472b7861055b5aed64d46840e8ea	0	-4.48999073925625e-05	0	-4.48999073925625e-05	1.17381241317456e-07	0.00010312896299933	0	0.000342609458884976	3.32214587367858
5be5a87c135c07acff0f986d124fcb2c	0	-0.000998178078578231	0	-0.000998178078578231	5.81714810904855e-06	0.000529105493914738	0	0.00241187647052011	4.55840375550659
5c819468a548398701acf6fe66882c23	0	-0.000489987113189401	0	-0.000489987113189401	1.19321459535874e-06	0.000259404942276742	0	0.00109234362512844	4.21095918813717
5c876983525834b616c9fd4a55a86a04	0	-0.0173141688575257	0	-0.0173141688575257	0.00684565248467148	0.0124310178158294	0	0.0827384583169851	6.65580723499791
5d693c96982f3bc9804751b664a0ca4a	0	-0.00269339455991177	0	-0.00269339455991177	0.000583855812641169	0.00463192380206626	0	0.0241631085053469	5.21664637370935
4dc923f8898ba304ef698dc35ed317c5	0	-0.000449103001481052	0	-0.000449103001481052	1.54875743235471e-06	0.000300561059992209	0	0.00124449083257158	4.14055910171412
6247203634cd90d3767fa1849b1d46e1	0	-0.000162801042811795	0	-0.000162801042811795	3.99262508872224e-07	0.000119286781178216	0	0.000631872225115351	5.2970850489404
663840eed432d24097cab81535623174	0	-0.000914933192123307	0	-0.000914933192123307	7.56982473544582e-06	0.000484376395829986	0	0.0027513314477623	5.68015178164877
69efeea4decc3783aecb9cfe340f4261	0	-0.00028775738449038	0	-0.00028775738449038	1.98277120614787e-05	0.00107522384589279	0	0.00445283191480194	4.14130688396763
6a0b9ccac9e9db70b839805abdfac570	0	0	0.00837230462686403	0.00837230462686403	0.00379490029109697	0.0163502680474996	0.000195139389388437	0.0616027620411371	3.76769126121806
06f26ee0bb9b65211d64a1a25c1ca916	0	0	0.00572943393540736	0.00572943393540736	0.000417414107916829	0.00292730323145906	0	0.02043071481659	6.97936400883438
6c76d47ae35eed1c3bf24519230f26d0	0	0	0.000507990892859907	0.000507990892859907	4.57308233707536e-06	0.000276558232113383	0	0.00213847663935694	7.73246423733362
6d874cf7fef4835bc645aa69ef9f23c4	0	-1.86626558319252e-05	0	-1.86626558319252e-05	8.66483120234977e-06	0.00064034350656677	0	0.00294360853415494	4.59692103373894
6e922fcf27bf74c393e52511c1d475b3	0	0	0.0235258662339365	0.0235258662339365	0.0053338804273378	0.0125238233642697	0	0.0730334199345601	5.83155940564634
