metagene,log2foldchange_M,q-value_M
K01703,-0.1109782611474789,1
K01704,-0.1404261379763791,1
K01706,0.1693592113059171,1
K01707,-0.4428418811913494,1
K01708,0.6613282938437532,1
K01709,0.2286734551021997,1
K01710,0.2057214709728101,1
K01711,0.2766487728641097,1
K01712,-0.4941389862828045,1
K01713,-0.096647484996728,1
K01714,-0.0466124892695398,1
K01715,0.1150898909874762,1
K01716,0.4940051842887464,1
K01719,-0.5359557208817718,1
K01720,-0.2826634848172718,1
K01721,-0.5399796463072016,1
K01724,-1.0268584782944976,1
K01725,-0.1663044907810519,1
K01727,-0.2207299043541601,1
K01728,-0.8714562412331809,1
K01729,0.0353695712733878,1
K01730,0.1278294803159181,1
K01733,-0.092137244805822,1
K01734,0.4518165060455064,1
K01735,-0.0521069705611977,1
K01736,0.0295776379482873,1
K01737,-0.6292544356543285,1
K01738,-0.0582037401797271,1
K01739,-0.3038759509993295,1
K01740,0.0153618176630323,1
K01744,0.1460032131478706,1
K01745,-0.5061270722377504,1
K01746,-1.1312607046536098,1
K01749,-0.236736735545511,1
K01750,-0.2585279818597777,1
K01751,0.4425238155450854,1
K01752,-0.0944637182078257,1
K01753,-0.0189862770309949,1
K01754,-0.1714359178634582,1
K01755,-0.1543148632748566,1
K01756,-0.0182306928856554,1
K01758,0.0014552037875208,1
K01759,0.276089772339552,1
K01760,-0.1243360352795514,1
K01761,0.4893711574229037,1
K01766,0.4971436735145502,1
K01768,-1.0038564297969788,1
K01770,0.3056381763346578,1
K01771,0.044815448124699,1
K01772,-0.4096568806417971,1
K01775,-0.0586798890438183,1
K01776,0.0563918629518153,1
K01777,0.2055951345295317,1
K01778,0.4564369869754238,1
K01779,0.4264305276614054,1
K01782,-0.2351654092264962,1
K01783,-0.0380465124705892,1
K01784,0.2033895354735399,1
K01785,-0.0915034363704789,1
K01787,-0.0068799279482746,1
K01788,0.2284980107496831,1
K01790,0.1758577078136756,1
K01791,-0.1083064899886345,1
K01792,0.0366192543774349,1
K01796,-0.79330826150586,1
K01799,-0.1778024517274732,1
K01800,0.289496601075836,1
K01801,0.0949291107918856,1
K01802,-0.905843497513057,1
K01803,-0.0234167175393891,1
K01804,0.3591174275582375,1
K01805,0.0572594469985197,1
K01807,-0.2544076111960927,1
K01808,0.2536839250313942,1
K01809,-0.1667460973744031,1
K01810,-0.0450344219216683,1
K01811,0.00023996809147571949,1
K01812,0.1665523879009424,1
K01813,0.1759283450485261,1
K01814,-0.0564364909097605,1
K01815,0.133391809297904,1
K01816,-0.7518664537343619,1
K01817,-0.3986433841523194,1
K01818,-0.2283055614120721,1
K01819,-0.1569610212995388,1
K01820,-1.0675256261097354,1
K01821,-0.0980817647529051,1
K01823,-0.1629849039261719,1
K01825,0.562514569728284,1
K01826,0.1807308022775192,1
K01834,-0.2419891754511666,1
K01835,0.0402110138455228,1
K01838,-0.0106611863721603,1
K01839,0.0282625362456623,1
K01840,-0.3811852758254198,1
K01841,-0.4474644138198377,1
K01843,0.0371690681435462,1
K01844,0.0535981860022261,1
K01845,-0.5547075885232904,1
K01846,-0.9643829037802992,1
K01847,-0.7062880164740862,1
K01848,0.0719298379175799,1
K01849,0.0276748070093966,1
K01854,-0.1406531644453488,1
K01856,-0.9649207326340526,1
K01857,-0.5476036337073537,1
K01858,-1.0162897139603575,1
K01866,-0.014081344541163,1
K01867,-0.0142755964105931,1
K01868,-0.0600508776699961,1
K01869,-0.0144734973126833,1
K01870,-0.019195417441371,1
K01872,0.0293200003036761,1
K01873,-0.0185953609634068,1
K01874,-0.0278603903148707,1
K01875,-0.0091424112103989,1
K01876,-0.0299959866493223,1
K01878,0.2916329618868739,1
K01879,0.3384084070424945,1
K01880,-0.3331878250125131,1
K01881,-0.0082317362224326,1
K01883,-0.0179126682141026,1
K01885,0.2830686221038114,1
K01886,0.364804484783556,1
K01887,-0.0165869224531642,1
K01889,-0.0176800960263007,1
K01890,-0.018602172535093,1
K01892,-0.0199647627134042,1
K01893,0.0044652563286609,1
K01894,0.0831449558254162,1
K01895,-0.5845886126811239,1
K01897,-0.3172026181091162,1
K01902,-0.7949806680847404,1
K01903,-0.7957816571876386,1
K01905,0.3461799061392512,1
K01906,-0.5834338984058292,1
K01907,-0.7093704802200824,1
K01908,-0.9105246778221066,1
K01910,-0.1578908982533797,1
K01911,-0.5382750303760969,1
K01912,-0.2461001706863153,1
K01914,0.1554613165560253,1
K01915,-0.0417826187971579,1
K01916,0.0469500915370004,1
K01918,-0.0976926046584677,1
K01919,0.2317020296394829,1
K01920,0.5604736510289434,1
K01921,-0.0060042736910683,1
K01922,-0.144389504905735,1
K01923,-0.0522381749624731,1
K01924,0.0079579681626971,1
K01925,-0.0263311145904659,1
K01926,-0.0320494248661092,1
K01928,0.2310666954636802,1
K01929,-0.0198390778310955,1
K01933,-0.0777872280963986,1
K01934,0.0892591458410867,1
K01935,-0.4291589040791382,1
K01937,-0.0795405278437027,1
K01938,-0.1464618653138396,1
K01939,-0.0139726274966969,1
K01940,-0.1211092091242919,1
K01941,0.189991660950464,1
K01945,-0.0687207896396654,1
K01950,0.0839169678992127,1
K01951,-0.0461198565469504,1
K01952,-0.1421372662356781,1
K01953,0.3903194455288621,1
K01955,-0.0548096013374857,1
K01956,-0.0239173058691613,1
K01958,-0.5391253072513906,1
K01959,0.0239403153739952,1
K01960,-0.789630749858647,1
K01961,-0.0613290252278712,1
K01962,-0.01032254127557,1
K01963,0.0287807954072225,1
K01965,-0.5484076544206538,1
K01966,-1.0555899531876944,1
K01968,0.2071226041745548,1
K01969,-0.7144759312326564,1
K01971,-0.343683516446171,1
K01972,-0.0215292806078599,1
K01974,-0.2502871588477922,1
K01975,-0.2997760179066033,1
K01989,0.4319725941791542,1
K01990,-0.0091470495210486,1
K01991,0.0696322190157548,1
K01992,0.0028740414857922,1
K01993,-0.0335310018234317,1
K01994,-0.2685118798072607,1
K01995,0.2805665189902964,1
K01996,0.2802970989990364,1
K01997,0.2457504560294356,1
K01998,0.2829638550550886,1
K01999,0.3293001383878782,1
K02000,0.1822216746862475,1
K02001,-0.0455149642220923,1
K02002,-0.2149594800176918,1
K02003,0.0622495824560644,1
K02004,0.0495402266616811,1
K02005,-0.286339200259711,1
K02006,0.0885802115650878,1
K02007,0.0678155766624527,1
K02008,0.0837414656229305,1
K02009,0.0660229315215932,1
K02010,0.1406979042120804,1
K02011,-0.1505689772479492,1
K02012,-0.5923756976272546,1
K02013,0.0266210461336767,1
K02014,0.1191229031068749,1
K02015,-0.025256682734401,1
K02016,-0.0367395654063077,1
K02017,-0.2035906126303648,1
K02018,-0.2145909148491979,1
K02019,-0.0947517246696923,1
K02020,-0.1670840126845923,1
K02021,-0.2558997583090456,1
K02022,-0.4936318605228241,1
K02024,0.5568188585449475,1
K02025,0.3298626851855314,1
K02026,0.3444670748773422,1
K02027,0.1550099666579085,1
K02028,0.0591634304511689,1
K02029,0.3862496511626591,1
K02030,0.1099507960634943,1
K02031,-0.1648511481008912,1
K02032,-0.1422286438166879,1
K02033,-0.0798932050413543,1
K02034,-0.1010731061604439,1
K02035,-0.1098391287499282,1
K02036,-0.0055910298379559,1
K02037,-0.0021462602318883,1
K02038,-0.0062270517228878,1
K02039,0.004732615449217,1
K02040,0.0309048816039327,1
K02041,-0.1780596679766844,1
K02042,-0.1901844929982962,1
K02043,0.3569822848899878,1
K02044,-0.2242272885940952,1
K02045,0.6206032671900542,1
K02046,0.4973143780013809,1
K02047,0.4987369668580003,1
K02048,0.709278935807108,1
K02049,0.4776531554448017,1
K02050,0.482910641972667,1
K02051,0.5136068665802939,1
K02052,0.1924477725365622,1
K02053,0.2331291999645451,1
K02054,0.394056352166503,1
K02055,0.2476890868538044,1
K02056,0.4090666250960227,1
K02057,0.3962765853091099,1
K02058,0.9584013310497318,1
K02062,-0.245381420984984,1
K02063,-0.2751040083652645,1
K02064,-0.2322131366725544,1
K02065,-0.264356485834034,1
K02066,-0.3435713066129715,1
K02067,-0.2011979157420917,1
K02068,-0.2387568736735918,1
K02069,-0.3152154627881651,1
K02071,0.0781609422629396,1
K02072,0.1017198475180095,1
K02073,0.0655085855120613,1
K02074,-0.0147827168675625,1
K02075,0.0825496966325227,1
K02076,-0.2247746896584546,1
K02077,-0.3158905422905988,1
K02078,0.0210923660445507,1
K02079,0.5281196138898251,1
K02080,-0.2767022951631002,1
K02081,-0.1375658603273637,1
K02082,0.1830801520915351,1
K02083,0.6349868584001976,1
K02086,-0.3354977195362348,1
K02099,-0.0744288390241412,1
K02100,0.4050099568320005,1
K02103,0.1841175980180364,1
K02106,-0.0354878715075964,1
K02107,0.2446193421457798,1
K02108,0.0382714733967027,1
K02109,0.0400682591491454,1
K02110,0.0407257371772142,1
K02111,0.0455199911450788,1
K02112,0.0396622755188963,1
K02113,0.0217060454667918,1
K02114,0.0425282035300014,1
K02115,0.0398582103142599,1
K02116,-0.4922233853552679,1
K02117,-0.0400393719018414,1
K02118,-0.0123263971744088,1
K02119,0.2557632296325224,1
K02120,0.1312259633564241,1
K02121,-0.0649976716215323,1
K02122,0.3441410301213597,1
K02123,-0.0173891294644943,1
K02124,0.114301164843257,1
K02160,-0.0741988929683258,1
K02167,0.8773493422393422,1
K02168,0.7879654559278096,1
K02169,-0.1743004395020976,1
K02170,0.4867067117809504,1
K02171,-0.4322102205757062,1
K02172,-0.5080847930204192,1
K02173,-0.3391266100465216,1
K02182,-0.8279546415911575,1
K02188,0.0657285356531249,1
K02189,0.3105034241757134,1
K02190,0.2400521311014717,1
K02191,0.3304431177104562,1
K02192,0.243608480165706,1
K02193,0.3223959959349576,1
K02194,0.3261468406721849,1
K02195,0.3277726279007109,1
K02196,0.1124533934851452,1
K02197,0.3277726279007109,1
K02198,0.3338709690735407,1
K02199,0.1290765032136595,1
K02200,0.1266937994547948,1
K02203,0.1378583941170797,1
K02204,0.0716628414125718,1
K02217,-0.4217949048692332,1
K02221,-0.123817859757489,1
K02224,0.0855937185048026,1
K02226,0.1629582470877363,1
K02227,-0.0499205485934058,1
K02228,-0.226684580711166,1
K02229,-0.6683836219018062,1
K02230,-0.4715510824564215,1
K02231,0.1029469540409835,1
K02232,0.1468702017684656,1
K02233,0.1038307116553259,1
K02236,-0.3403794997031668,1
K02237,0.0728729891429789,1
K02238,-0.0280293714484736,1
K02240,-0.2598910858222082,1
K02241,0.0209723218255488,1
K02242,-0.1022880771803761,1
K02243,-0.2348330488346396,1
K02244,-0.2125142106302626,1
K02245,-0.2004104851302477,1
K02246,-0.2698104508836556,1
K02248,-0.0204553214046557,1
K02250,-0.0455247333447826,1
K02255,0.4502897171949106,1
K02258,0.1976285135279523,1
K02259,-0.8150551400220355,1
K02274,-1.0655283367583543,1
K02275,-1.0249049463036113,1
K02276,-0.9157848320267804,1
K02278,0.0919963028689019,1
K02279,-0.1711507369685495,1
K02280,0.0272413804296195,1
K02282,-0.6576732849340232,1
K02283,0.0356165594740487,1
K02291,-0.4026764491855196,1
K02297,0.5538205579108805,1
K02298,0.5538205579108805,1
K02299,0.4664143496862645,1
K02300,0.5115988706858334,1
K02302,0.0077999739798814,1
K02303,-0.2527336057407364,1
K02304,-0.4912928872694414,1
K02313,-0.0164390490751029,1
K02314,-0.0167287955672932,1
K02315,0.5414643055586187,1
K02316,-0.017406091667055,1
K02317,0.4411336741501305,1
K02334,0.0330468300529125,1
K02335,-0.0258520675984816,1
K02336,0.5456258594191814,1
K02337,-0.0383679670952412,1
K02338,-0.030693786151017,1
K02339,0.4444637854304891,1
K02340,-0.0170243966669926,1
K02341,-0.023734016403934,1
K02342,-0.1510723634660426,1
K02343,-0.0187344930439695,1
K02344,0.452504577415906,1
K02345,0.5340531580769279,1
K02346,-0.0542674021554609,1
K02347,-0.7277020841201128,1
K02348,0.355258018790233,1
K02351,-0.357478219083505,1
K02352,-0.5472399108849855,1
K02355,0.0413347545755274,1
K02356,-0.00012011038770478807,1
K02357,-0.018602172535093,1
K02358,0.0544234462262857,1
K02361,-0.2323900387629036,1
K02362,0.5023114323101778,1
K02363,-0.2467042634477252,1
K02364,0.4410205762259425,1
K02371,0.0615004425948416,1
K02372,0.0063739230499016,1
K02377,0.2235277730005191,1
K02379,-0.2023274092940368,1
K02380,0.6142556600470688,1
K02381,0.3853970765872186,1
K02385,0.354436387949185,1
K02386,0.5759798379448313,1
K02387,0.7521627816064633,1
K02388,0.7729371748398369,1
K02389,0.8241707255729191,1
K02390,0.7076665300359669,1
K02391,0.5789207590322308,1
K02392,0.7920414508099789,1
K02393,0.5826687863852895,1
K02394,0.5833718124936248,1
K02395,0.6116543230811339,1
K02396,0.758919443555229,1
K02397,0.7541144910006475,1
K02398,0.9368624149810711,1
K02399,0.5381148367054843,1
K02400,0.7704380186466261,1
K02401,0.8122453459593508,1
K02402,0.5825710357329061,1
K02403,0.5879476676986601,1
K02404,0.3292580017995514,1
K02405,0.5442861898744573,1
K02406,0.7299053202855249,1
K02407,0.9311524477829892,1
K02408,0.8043251617261925,1
K02409,0.5960512291364262,1
K02410,0.7497837973962757,1
K02411,0.617115856341251,1
K02412,0.7659393360181845,1
K02413,0.6809317901117046,1
K02414,0.5279395651510971,1
K02415,0.5159123181106761,1
K02416,0.9040802181670056,1
K02417,0.7626075170468133,1
K02418,0.8661601378623665,1
K02419,0.7836612348076436,1
K02420,0.7623576604905172,1
K02421,0.8322404223231525,1
K02422,0.8220778832618857,1
K02423,0.55566063932329,1
K02424,-0.1581060637472793,1
K02425,0.5322085734493498,1
K02426,-0.1833008927555392,1
K02427,0.5632200067430099,1
K02428,-0.1960622715738613,1
K02429,-0.5136026280121305,1
K02430,0.1297575663276798,1
K02431,-0.035147060049987,1
K02433,-0.161725963687889,1
K02434,-0.1697102298085614,1
K02435,-0.1904216034724338,1
K02436,-0.03086459585993,1
K02437,-0.2418144056106218,1
K02438,0.1344416712700232,1
K02439,0.5508910478445089,1
K02440,-0.1902463642100941,1
K02441,-0.3213540189180469,1
K02443,-0.5099375606663473,1
K02444,0.6961054037694673,1
K02445,-0.6442120571333494,1
K02446,0.0179360695092736,1
K02450,0.8450153054581625,1
K02451,-0.1589639150961932,1
K02452,0.5619524968699731,1
K02453,0.0057503904950923,1
K02454,-0.1044623097470322,1
K02455,0.7918026413711108,1
K02456,0.6297361234629801,1
K02457,0.5979856396519012,1
K02458,0.5995633558593638,1
K02459,0.4809895662730412,1
K02460,0.8045416169947314,1
K02461,0.862909973378086,1
K02462,0.8203253881401847,1
K02463,0.0198330045877956,1
K02464,-0.1202088343686262,1
K02466,0.0869826038884659,1
K02467,0.5231186725757088,1
K02468,0.5742440433947301,1
K02469,0.0016948288853763,1
K02470,0.0023442060636437,1
K02471,-0.3255477766764045,1
K02472,0.0558442600264189,1
K02473,-0.5389003876438311,1
K02474,-0.0364996574716029,1
K02475,0.3480078336488645,1
K02476,0.2397669888567231,1
K02477,0.3462132056781692,1
K02478,0.1371385257975715,1
K02479,-0.4739907401020938,1
K02480,-0.0588061511507601,1
K02481,-0.6184897577037008,1
K02482,0.2224557598757355,1
K02483,-0.5373370398545809,1
K02484,-0.7708691862184752,1
K02485,0.2271943268193226,1
K02487,0.6285720310354433,1
K02490,-0.9845179585058594,1
K02492,-0.5973164611670164,1
K02493,-0.0631922354496896,1
K02494,0.5108101285517527,1
K02495,0.0481477566472423,1
K02496,0.4006865737947807,1
K02497,-0.1669465973689783,1
K02498,0.5074441285480558,1
K02499,-0.8314147413676627,1
K02500,-0.0583100694636297,1
K02501,-0.0599203679524937,1
K02502,0.5439868546440856,1
K02503,-0.0386259223939706,1
K02504,0.452504577415906,1
K02505,0.3428759164976904,1
K02506,0.3783933840613723,1
K02507,0.0473674958034893,1
K02508,0.7131970388492039,1
K02509,0.5409633512143027,1
K02510,0.8969960863332783,1
K02511,0.6403873584292809,1
K02517,-0.1471509631978525,1
K02518,-0.0237615388883848,1
K02519,-0.015747286030135,1
K02520,-0.0188713850657578,1
K02521,0.448316149211158,1
K02523,0.0077536593076495,1
K02525,0.3779453135011149,1
K02526,0.380178272281113,1
K02527,-0.1765312418011754,1
K02528,-0.018602172535093,1
K02529,0.1090178239102637,1
K02530,-0.0978038663337877,1
K02531,-0.0418274306737198,1
K02532,-0.3279106742158223,1
K02533,0.5734344831800715,1
K02535,0.1116750015282953,1
K02536,-0.1849415019750558,1
K02538,-0.0680568130353908,1
K02548,-0.3742127079940047,1
K02549,-0.5757748271036447,1
K02550,-0.1860310453946425,1
K02551,-0.7487632350213216,1
K02552,-0.7405942334038979,1
K02553,-0.2627507536514139,1
K02554,-0.4312984673022677,1
K02556,0.7312374856111455,1
K02557,0.9347779340417972,1
K02558,-0.162107459979834,1
K02560,0.452504577415906,1
K02562,0.452504577415906,1
K02563,-0.0200306455930276,1
K02564,0.0206405602209788,1
K02565,0.604181059205832,1
K02566,-0.324172241097754,1
K02567,-0.0221084616246772,1
K02568,-0.2202475458270098,1
K02569,-0.1494130307828468,1
K02570,-0.2201153750714758,1
K02572,-0.1766770294113421,1
K02573,-0.0867156019082682,1
K02574,-0.0940929395859368,1
K02575,0.3898641226227988,1
K02584,-0.4948364757830011,1
K02585,-0.4281593922621098,1
K02586,-0.1837973811907155,1
K02587,-0.50968708904306,1
K02588,0.2118309660214514,1
K02589,-1.2212063933799011,1
K02590,-1.2791744387527473,1
K02591,-0.1040075764353596,1
K02594,0.5804716424450531,1
K02598,-0.1103133032658664,1
K02600,-0.018602172535093,1
K02601,0.0155352946480571,1
K02609,-0.0931573665439348,1
K02610,-0.0931573665439348,1
K02611,-0.0932340693766975,1
K02612,-0.0931573665439348,1
K02613,-0.1416258855633738,1
K02614,-0.2368040503801302,1
K02615,0.645842205200357,1
K02616,-0.1972343915592453,1
K02617,0.6088778280547399,1
K02618,-0.0795506290979847,1
K02619,-0.5739094910386799,1
K02621,-0.2299590087360778,1
K02622,-0.2381316181063661,1
K02624,-0.827905758614423,1
K02626,0.0669268900557697,1
K02647,0.3477056142696717,1
K02650,0.6394869036677583,1
K02651,-0.1759207191280437,1
K02652,0.2109636951766377,1
K02653,0.2672715396270947,1
K02654,0.5491853714270967,1
K02655,0.5215799748555485,1
K02656,0.2426353067711,1
K02657,0.2137216805837427,1
K02658,0.2137216805837427,1
K02659,0.2137216805837427,1
K02660,0.2137216805837427,1
K02662,0.8212307178728211,1
K02663,-0.2694359367047946,1
K02664,-0.3321100949415483,1
K02665,0.0369095356581762,1
K02666,-0.0321037758285843,1
K02667,0.0690982939068582,1
K02668,0.0690982939068582,1
K02669,0.5614183447441387,1
K02670,0.0504823021534054,1
K02671,0.1197120732678943,1
K02672,0.14096689995417,1
K02676,0.0369095356581762,1
K02679,0.4587974156133358,1
K02680,0.452504577415906,1
K02681,0.452504577415906,1
K02682,0.452504577415906,1
K02686,0.3247370767271959,1
K02687,-0.0199262500027099,1
K02688,0.5015873700976623,1
K02742,0.4971436735145502,1
K02744,0.1056682820535762,1
K02745,0.2064237722437035,1
K02746,0.3102569274104854,1
K02747,0.2268533014472407,1
K02750,-0.279353874400834,1
K02753,0.5808262670387365,1
K02755,-0.7144787481329402,1
K02756,-0.6389555684126779,1
K02757,0.4913914549066325,1
K02759,0.3377513777496324,1
K02760,0.3773723028611047,1
K02761,0.3129262900466151,1
K02763,0.0114252302264401,1
K02765,-0.1858112107729482,1
K02768,0.4760816638795687,1
K02769,0.7430863765995678,1
K02770,0.0857340331327988,1
K02771,-0.5761160230160813,1
K02773,0.1840740078553684,1
K02774,0.277075473941457,1
K02775,0.0977872328943138,1
K02777,0.0437179924592129,1
K02779,0.2730295578489904,1
K02781,0.1905454593602378,1
K02782,0.3673241349754599,1
K02783,0.5643412866877907,1
K02784,0.3349191911766186,1
K02786,-0.1690769892472998,1
K02788,-0.1412784911140073,1
K02791,0.3438752482737902,1
K02793,0.0767891562914486,1
K02794,0.2099768127617299,1
K02795,0.2181519631589697,1
K02796,0.2478645984833297,1
K02798,0.3635675998605338,1
K02799,-0.4620969039666932,1
K02800,0.4452908509494738,1
K02802,-0.5697325534388685,1
K02803,-0.5697346504332481,1
K02804,0.1835164604632695,1
K02805,0.2083385033919834,1
K02806,0.2229104160693929,1
K02810,-0.0176498839184842,1
K02812,0.1422001286075166,1
K02813,0.3686048590922509,1
K02814,-0.0594177339563468,1
K02815,-0.0594177339563468,1
K02819,0.1199630802100599,1
K02821,0.7050937895909323,1
K02822,0.5045708080863077,1
K02823,0.1194889513502603,1
K02824,0.035376531118878,1
K02825,-0.3130459074706838,1
K02826,-0.0653374969518933,1
K02827,-0.0653374969518933,1
K02828,-0.0675805143312351,1
K02829,-0.0675805143312351,1
K02834,-0.0195821800443056,1
K02835,-0.018602172535093,1
K02836,-0.018602172535093,1
K02837,0.0076625417987291,1
K02838,-0.018602172535093,1
K02839,0.1321159352629963,1
K02840,-0.0502026032962061,1
K02841,0.3312182720222699,1
K02843,0.5855507635383614,1
K02844,0.6408929223710841,1
K02846,0.4649444012876571,1
K02847,0.1634628349290361,1
K02848,-0.1479159014325616,1
K02849,0.0776561573444934,1
K02850,-0.321579958235052,1
K02851,-0.3371408896931549,1
K02852,0.0097401618093532,1
K02853,0.452504577415906,1
K02854,0.4900873428402265,1
K02855,0.0654463590496976,1
K02856,0.1971232610721651,1
K02858,0.3033023271580877,1
K02859,0.0408234671784778,1
K02860,0.003617069483862,1
K02862,-0.3389625570151063,1
K02863,-0.018602172535093,1
K02864,-0.018602172535093,1
K02867,-0.018602172535093,1
K02871,-0.018602172535093,1
K02874,-0.018602172535093,1
K02876,-0.018602172535093,1
K02878,-0.018602172535093,1
K02879,-0.018602172535093,1
K02881,-0.018602172535093,1
K02884,-0.018602172535093,1
K02886,-0.018602172535093,1
K02887,-0.0191287454315639,1
K02888,-0.0161231672840168,1
K02890,-0.018602172535093,1
K02892,-0.018602172535093,1
K02895,-0.0186016884874318,1
K02897,-0.1444451036703543,1
K02899,-0.018602172535093,1
K02902,-0.0309764086027077,1
K02904,-0.0185944639104825,1
K02906,-0.018602172535093,1
K02907,0.0044176944333775,1
K02909,-0.0098196621843413,1
K02911,-0.0059708594384309,1
K02913,-0.064960604644241,1
K02914,-0.0324116358340299,1
K02916,-0.0242930759968436,1
K02919,-0.1692996061549737,1
K02926,-0.018602172535093,1
K02931,-0.018602172535093,1
K02933,-0.018602172535093,1
K02935,-0.018602172535093,1
K02939,-0.0221395000757742,1
K02945,0.0246966285223629,1
K02946,-0.018602172535093,1
K02948,-0.045898989243396,1
K02950,-0.0185987765520871,1
K02952,-0.018602172535093,1
K02954,-0.0608856085206799,1
K02956,-0.018602172535093,1
K02959,-0.0186026188508041,1
K02961,-0.018602172535093,1
K02963,-0.0317032651959723,1
K02965,-0.018602172535093,1
K02967,-0.0184756239132181,1
K02968,-0.0182689180121836,1
K02970,0.0154643129523021,1
K02972,0.4424982077762789,1
K02982,-0.018602172535093,1
K02986,-0.0063086318648806,1
K02988,-0.018602172535093,1
K02990,-0.0136993400604329,1
K02992,-0.0185987765520871,1
K02994,-0.018602172535093,1
K02996,-0.0186114667881613,1
K03040,-0.0186074507327868,1
K03043,-0.0196614167644922,1
K03046,-0.0186255951373601,1
K03048,-0.2577403001434954,1
K03060,-0.0262795721125477,1
K03070,-0.0797263915091558,1
K03071,0.3588789883733249,1
K03072,-0.0065386589835789,1
K03073,-0.0327968566152251,1
K03074,-0.050063924158101,1
K03075,-0.0186369422126472,1
K03076,-0.0825163230519124,1
K03077,0.3625347721429838,1
K03078,0.4410289853817122,1
K03079,0.0187759699012034,1
K03086,0.0166326679936167,1
K03087,-0.1078588556256575,1
K03088,0.2895503507867217,1
K03089,0.5632200067430099,1
K03090,-0.5212027090332723,1
K03091,0.0764378998636926,1
K03092,0.2099651003880389,1
K03093,0.1509075629411237,1
K03095,-0.2668255625365873,1
K03098,0.0887850002522355,1
K03100,-0.0088546429092164,1
K03101,0.0019999209759445,1
K03106,-0.018602172535093,1
K03110,-0.0307732291089677,1
K03111,-0.0607707073146989,1
K03112,0.5628194019937015,1
K03113,-0.0215017583260855,1
K03116,-0.702138942376675,1
K03117,-0.1935371816873254,1
K03118,-0.7197161474409103,1
K03119,-0.1871142563793503,1
K03146,0.0181753427689616,1
K03147,0.1382618270112613,1
K03148,0.2470247939745889,1
K03149,-0.2256935087624445,1
K03150,0.3426195945127395,1
K03151,0.111684943534807,1
K03152,0.1572700581435365,1
K03153,-0.9570476195101492,1
K03154,-0.1373887762085768,1
K03168,0.0085444962893805,1
K03169,0.0280653819181859,1
K03177,-0.0185915611544835,1
K03179,-0.469015706297011,1
K03181,0.5113435246868723,1
K03182,0.2954451119803109,1
K03183,-0.4601677269676675,1
K03184,0.448316149211158,1
K03185,0.505359134113421,1
K03186,0.4509811877347888,1
K03187,-0.7492984172672182,1
K03188,-0.8520255619977484,1
K03189,-0.7599214202497075,1
K03190,-0.7278691084078373,1
K03191,-0.1796919362187565,1
K03192,0.8568965608455261,1
K03194,0.0467755053280118,1
K03195,0.2386673919390253,1
K03196,-0.2080452837525608,1
K03197,0.1259765026201576,1
K03198,0.5566778505508905,1
K03199,-0.2298034305831517,1
K03200,-0.2339014316900598,1
K03201,0.4207870956529918,1
K03203,0.1716100590734854,1
K03204,0.1987739882873571,1
K03205,0.0947588074406226,1
K03207,0.4192542615527601,1
K03208,0.4192542615527601,1
K03210,-0.0200226736639275,1
K03212,0.4515647435891103,1
K03214,0.452504577415906,1
K03215,0.0275496612698945,1
K03216,0.0467842494939762,1
K03217,-0.0678244491984069,1
K03218,-0.0200412292682959,1
K03219,0.4097349827272543,1
K03220,0.4353221060066456,1
K03221,-0.0183455654849501,1
K03222,0.096979245299114,1
K03223,0.4910212780900028,1
K03224,0.0992812704624798,1
K03225,0.0970056833832932,1
K03226,0.1038229154153288,1
K03227,0.096333208362219,1
K03228,0.1093577777383417,1
K03229,0.1066626480261111,1
K03230,0.1301978800999514,1
K03269,-0.0400903980389742,1
K03270,0.2773210397656535,1
K03271,-0.1192565786113099,1
K03272,0.1578085416088565,1
K03273,0.4806140979573222,1
K03274,0.1788597642398088,1
K03275,-0.3006273147186051,1
K03276,-0.2275085767456975,1
K03279,-0.4941713373319368,1
K03281,-0.2713312624158905,1
K03282,-0.1200727777604229,1
K03284,-0.0903680790691134,1
K03286,0.2561094677926714,1
K03287,-0.2710090431090903,1
K03288,0.2572899389788668,1
K03289,0.4606283401036128,1
K03290,-0.508349375549259,1
K03291,0.5909169765410278,1
K03292,0.2420019643977817,1
K03293,-0.3306183290083641,1
K03294,-0.348589891686204,1
K03296,-0.8865682862381848,1
K03297,-0.0936212265452294,1
K03298,-0.9419676225217904,1
K03299,-0.2746525875439393,1
K03300,0.0884521923361395,1
K03301,-0.6706194758628465,1
K03303,-0.7092302087879194,1
K03304,0.4617894726377861,1
K03305,-0.1064548503416282,1
K03306,-0.670903700175954,1
K03307,-0.6565343444606381,1
K03308,-0.4545833690220101,1
K03309,0.2637018772372595,1
K03310,-0.1307800458201152,1
K03311,0.0321127128284588,1
K03312,-0.1648333978191796,1
K03313,0.0169209072550659,1
K03314,0.372634051092381,1
K03315,-0.353020001285439,1
K03316,-0.1294870399560781,1
K03317,0.5644574301029782,1
K03318,-0.1976824781901011,1
K03319,-0.569875501059345,1
K03320,-0.0243498544967433,1
K03321,0.0261421486413593,1
K03322,-0.0901660334766636,1
K03324,0.1410893325528075,1
K03325,0.1058793438499612,1
K03326,0.1225400786608826,1
K03327,-0.272832314061833,1
K03328,-0.1603094369078072,1
K03329,-0.235822757908843,1
K03332,-0.7046287123063801,1
K03333,-0.8750825249059022,1
K03335,-0.3013551964905065,1
K03336,-0.1975028767785729,1
K03337,-0.2724654280016977,1
K03338,-0.0702483158813982,1
K03339,0.1515911110730886,1
K03340,-0.1132571218489767,1
K03342,-0.6088891449046656,1
