id,(Intercept),cohortAfter abduction
PWY-5028,0.34204471577759715,0.49973858494957357
PWY-5097,0.13455940067980368,0.26119593682180287
PWY-5100,0.14065338454771267,0.26123527448991324
PWY-5101,0.12768864137892624,0.22580957003244767
PWY-5103,0.13015491936175597,0.23223875142084624
PWY-5104,0.1371880216026307,0.2406182383797165
PWY-5121,0.135991377425825,0.24559065118957296
PWY-5154,0.16492311806585908,0.3317111168548366
PWY-5177,0.20327633317715121,0.4052495176811417
PWY-5178,0.4185366265827132,0.5761678966545141
PWY-5180,0.2604035922887054,0.46373456927395873
PWY-5181,0.29600393511848255,0.44821129500654555
PWY-5182,0.2604035922887054,0.46373456927395873
PWY-5188,0.14949224691035706,0.29223931625583743
PWY-5189,0.1408329746477848,0.29000286899408295
PWY-5265,0.2662741684462601,0.475462252147031
PWY-5266,0.5017028822605815,0.6688876036368449
PWY-5273,0.5017028822605815,0.6688876036368449
PWY-5304,0.30620702753992646,0.5331211480756027
PWY-5345,0.1690837573103771,0.27095543842247233
PWY-5347,0.11633133235612125,0.17191317306386525
PWY-5384,0.18138431401625804,0.4040608037723846
PWY-5415,0.26145567620389015,0.4365701669341174
PWY-5417,0.32344661792129253,0.4453363498164927
PWY-5419,0.42453530247472476,0.5820896918056397
PWY-5420,0.43505457401956005,0.5919706104898182
PWY-5431,0.32344661792129253,0.4453363498164927
PWY-5484,0.14188686729509564,0.2558223064532972
PWY-5505,0.15712689108036498,0.3010760307225157
PWY-5507,0.4403464970480293,0.5816073349822497
PWY-5509,0.1475573513280829,0.3313712278287475
PWY-5532,0.2974066283707128,0.43300593617041444
PWY-5659,0.14372511266903518,0.28237423087143537
PWY-5667,0.13293939575939945,0.24838272547813786
PWY-5676,0.3631265637958515,0.6171487028323969
PWY-5677,0.2653532316054254,0.47593736910657164
PWY-5686,0.1347142485875161,0.251631351306989
PWY-5695,0.1228794473799292,0.21704032590522396
PWY-5705,0.23166468167205595,0.3810590149573897
PWY-5747,0.35165887158561365,0.49950463927585564
PWY-5837,0.2068606063604078,0.3852598908826058
PWY-5838,0.18335854116855485,0.32116807787205026
PWY-5840,0.17341812608871784,0.3418362916052795
PWY-5845,0.34760203000779366,0.5582041714656001
PWY-5850,0.34760203000779366,0.5582041714656001
PWY-5855,0.3008403233428656,0.5212081695641504
PWY-5856,0.3008403233428656,0.5212081695641504
PWY-5857,0.3008403233428656,0.5212081695641504
PWY-5860,0.34509268130316906,0.554453813843346
PWY-5861,0.1955474364687682,0.33739514059747355
PWY-5862,0.34509268130316906,0.554453813843346
PWY-5863,0.20523820200109352,0.3808581230639755
PWY-5896,0.34760203000779366,0.5582041714656001
PWY-5897,0.17650719400926873,0.34613294555905744
PWY-5898,0.17650719400926873,0.34613294555905744
PWY-5899,0.17650719400926873,0.34613294555905744
PWY-5910,0.20571692959340893,0.3698445687528518
PWY-5913,0.14091469828764658,0.24598132273100756
PWY-5918,0.14845705963233186,0.23464816725759977
PWY-5920,0.28055909470509355,0.45666378050250805
PWY-5971,0.32791481026798447,0.5500474752979148
PWY-5973,0.13359020200417895,0.24993842393212104
PWY-5989,0.32355255282599393,0.5564026346248411
PWY-6071,0.34007422189575676,0.554069939092201
PWY-6107,0.2710603778227437,0.42843313470606686
PWY-6121,0.1381474673405853,0.25236982640630656
PWY-6122,0.13937726575316312,0.2549262956969856
PWY-6123,0.13748270017590383,0.25282161645684165
PWY-6125,0.15690884198863284,0.2821095928645674
PWY-6126,0.13217354475649074,0.24739165056243365
PWY-6147,0.1386129556020415,0.24803330453400355
PWY-6151,0.13765100892101997,0.2559737102053947
PWY-6163,0.12631388729858686,0.23006104807604374
PWY-6182,0.32731454149909855,0.4495922487805443
PWY-6185,0.2813875999972114,0.4066680279587314
PWY-621,0.12829787597608713,0.23048929676830981
PWY-6263,0.27979989514559395,0.45099807150955545
PWY-6269,0.14728498259244438,0.33208649044123195
PWY-6277,0.13937726575316312,0.2549262956969856
PWY-6282,0.32592247600543917,0.5617375110560485
PWY-6317,0.13586966713403067,0.27157216242094157
PWY-6353,0.13892564961462325,0.22072730726128115
PWY-6383,0.3674735327795327,0.5454235744342949
PWY-6385,0.1347369103551008,0.25048725681844114
PWY-6386,0.12988030387256008,0.23393413513440317
PWY-6387,0.13471492997264134,0.2526266815332342
PWY-6396,0.19828161844180348,0.4027459230418701
PWY-6397,0.2876530461824796,0.43508017485597816
PWY-6467,0.2419351757884609,0.4222714103068569
PWY-6470,0.1763296231757869,0.31957479707676856
PWY-6471,0.1398770209540742,0.2697711775004809
PWY-6478,0.22064679352970393,0.4383874529180539
PWY-6507,0.16617549257866807,0.3788624671245503
PWY-6519,0.31762836949105844,0.5526496510289726
PWY-6545,0.15249418298880768,0.33994601752959863
PWY-6562,0.28078919804542496,0.4445082902474485
PWY-6572,0.47307064046953323,0.6881627966815143
PWY-6588,0.17457093056693412,0.34873266807176195
PWY-6590,0.18552044183728306,0.338651467555117
PWY-6608,0.12840651385486002,0.21929335641338307
PWY-6609,0.1338103060222009,0.25225690366406955
PWY-6612,0.12724258208465464,0.2228710431101787
PWY-6628,0.1629050881358625,0.30193338941724207
PWY-6629,0.4614641101119497,0.6219325435366597
PWY-6630,0.16276969189922563,0.2999427105649972
PWY-6690,0.40299453519692574,0.5675713466215905
PWY-6700,0.16317432796555714,0.30560805755734777
PWY-6703,0.14592107668772805,0.2906274079446403
PWY-6708,0.3008403233428656,0.5212081695641504
PWY-6728,0.39906777248655306,0.5529910419992086
PWY-6737,0.13352621388304864,0.2353415812180466
PWY-6749,0.3909499256490584,0.6443001074423877
PWY-6876,0.43631124304674845,0.6465033047043102
PWY-6891,0.1955097958965709,0.29834207601751944
PWY-6892,0.1635091457987838,0.2824666665112905
PWY-6895,0.14931748910701756,0.2625496102009278
PWY-6897,0.13678901719862843,0.2650457727136635
PWY-6901,0.13594508078890127,0.2617064681668932
PWY-6906,0.29946868934800785,0.423640198353131
