id,(Intercept),cohortAfter abduction
P562-PWY,0.9221552536866994,-2.619673349708895
PANTO-PWY,16.218884786399208,-1.692232651437726
PANTOSYN-PWY,16.960494842365108,-1.6292806873336891
PENTOSE-P-PWY,15.90238694725963,-0.5837232166529521
PEPTIDOGLYCANSYN-PWY,22.69999143349147,0.6311559677609478
PHOSLIPSYN-PWY,24.15673628083142,0.52915685619338
POLYAMINSYN3-PWY,-5.330423519718918,-5.544986555561101
POLYAMSYN-PWY,0.09768834777918481,-4.1428264803271615
POLYISOPRENSYN-PWY,16.18544022353364,2.211339623240515
PPGPPMET-PWY,-8.94654224372292,-1.312402222174724
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,-8.318357701080542,-1.1974512411349623
PRPP-PWY,4.128576982660732,-2.3722481068342502
PWY-1269,-2.0140487248843084,-1.6383051547264327
PWY-1861,7.617597758881689,-1.2829674204410932
PWY-2941,10.625717558444945,0.6565572977721665
PWY-2942,23.845662446669724,0.29790984453507285
PWY-3001,23.534401399141803,-1.7744421782857491
PWY-3781,-3.5446514189084652,-1.5596709104633713
PWY-4722,-13.498502420101923,-1.181410117514422
PWY-4984,0.9812097902089985,-3.2069833124618694
PWY-5005,-3.6855868335169535,-0.20181388461806635
PWY-5022,1.5187537844645462,-0.0072871471831162426
PWY-5028,-20.212673895439146,0.816118740232462
PWY-5097,23.702615648587546,-1.5205082334461881
PWY-5100,23.131938605898124,0.10531795621674352
PWY-5101,25.113843850880635,-2.235018073347949
PWY-5103,23.107158932596274,-2.1178959194085065
PWY-5104,22.475975457812645,-4.688638870151804
PWY-5121,20.251579260352287,-5.272322689024528
PWY-5154,5.079218964171997,-0.6940805355005887
PWY-5177,-9.661330554654796,-3.4463084323678324
PWY-5178,-12.52985127228616,-1.34557218656337
PWY-5180,-1.7548131687097,-3.7829902943616984
PWY-5181,-20.72649157297174,-0.44328367531247614
PWY-5182,-1.7548131687097,-3.7829902943616984
PWY-5188,13.299308929313167,-2.501182426110725
PWY-5189,13.939080500078392,-2.4255414438754785
PWY-5265,0.4942731829495464,-1.31520080101181
PWY-5266,-10.944570273309644,-1.0943090728835718
PWY-5273,-10.944570273309644,-1.0943090728835718
PWY-5304,-0.44328772234584823,-1.1018499007898706
PWY-5345,-0.5727708464930303,0.13096600952470963
PWY-5347,19.59597787952868,-3.9143154523425343
PWY-5384,10.168823924931491,-2.572775601417682
PWY-5415,-6.856712601689349,-3.633348683366543
PWY-5417,-17.145805757435802,-1.9306618934132036
PWY-5419,-12.874600616866655,-0.9935339040537396
PWY-5420,-12.182140584611519,-1.066705348181705
PWY-5431,-17.145805757435802,-1.9306618934132036
PWY-5484,18.765088899905326,2.0761789798423624
PWY-5505,16.83179521564915,-6.961678019254407
PWY-5507,-7.2143901326469795,-1.8401156119628916
PWY-5509,16.626628722709164,-5.542683259524125
PWY-5532,-22.73836253736608,-1.128299568167758
PWY-5659,11.244503576710464,-3.714614294082913
PWY-5667,24.608146318976914,0.4255736212095713
PWY-5676,-2.256942132594036,-3.8400151716047675
PWY-5677,-7.141020664377818,-4.825266766513212
PWY-5686,23.645876032511076,0.5599417133967708
PWY-5695,22.200597159875844,-4.436517190719372
PWY-5705,-1.5262330017824737,-6.046589155890526
PWY-5747,-12.180219076911571,-1.772867578496471
PWY-5837,-2.7555183140721047,2.322435998450757
PWY-5838,-0.7699100238245286,-1.0641570500868884
PWY-5840,0.3925516094732062,1.8286052464327835
PWY-5845,-6.9866613763078815,-1.7356196608627004
PWY-5850,-6.9866613763078815,-1.7356196608627004
PWY-5855,-8.023165216448549,-1.8885695571876153
PWY-5856,-8.023165216448549,-1.8885695571876153
PWY-5857,-8.023165216448549,-1.8885695571876153
PWY-5860,-7.827384558904143,-1.5844888877438283
PWY-5861,-1.9504564102817485,-0.9256274150940067
PWY-5862,-7.827384558904143,-1.5844888877438283
PWY-5863,-2.2028354302447286,2.245876437414452
PWY-5896,-6.9866613763078815,-1.7356196608627004
PWY-5897,-0.0340259282783412,1.8861884537602525
PWY-5898,-0.0340259282783412,1.8861884537602525
PWY-5899,-0.0340259282783412,1.8861884537602525
PWY-5910,6.571408719111208,2.3145737114758678
PWY-5913,10.461413291665432,-1.5176760467195944
PWY-5918,2.3851044511660713,-0.7409093749659486
PWY-5920,-11.503150801413085,-2.2291518906353915
PWY-5971,-3.7451903018380834,-1.4369397745061463
PWY-5973,23.199378071602066,0.7589805352505552
PWY-5989,-5.081764262005019,-1.137927687771355
PWY-6071,-10.703673256542825,-1.3681425590933016
PWY-6107,-24.844839797791785,0.47487557194952856
PWY-6121,22.220109329204625,0.5597900064279281
PWY-6122,22.178107894390354,0.50567692259443
PWY-6123,21.64952708985614,0.5869712134577042
PWY-6125,14.084668791525102,1.9989578672959807
PWY-6126,24.228542327369055,0.5875980056938199
PWY-6147,16.323269348398085,-1.4094969191712803
PWY-6151,21.81998204431142,0.5357565347424622
PWY-6163,23.634290515572335,-0.7571577268766845
PWY-6182,-16.784918602964918,-1.9605630673575762
PWY-6185,-23.785327490447482,-0.740749572577516
PWY-621,26.31094381057745,-0.9783481540171467
PWY-6263,-12.383644183844345,-1.4348548474678735
PWY-6269,16.711103518494944,-5.549107475848305
PWY-6277,22.178107894390354,0.50567692259443
PWY-6282,-4.981736702132975,-1.097934935656933
PWY-6317,23.320140346995593,-1.212258574518058
PWY-6353,13.492737631410538,-6.317380900231111
PWY-6383,-8.133610010252315,-0.8402161623559544
PWY-6385,22.58948027058138,0.046613258420559696
PWY-6386,23.23479913784565,0.14204045014517752
PWY-6387,22.76040454674856,0.6497179534226668
PWY-6396,-1.0157643698976517,0.6840478433661141
PWY-6397,-21.483096944532107,-0.91430368169796306
PWY-6467,-3.1229666319287692,-1.570267825684937
PWY-6470,7.861202052622963,-0.016688534526167823
PWY-6471,18.05781079442865,-0.6729648878793455
PWY-6478,-2.511653715175932,-3.126131082945259
PWY-6507,12.460194370401696,-1.3962551470266233
PWY-6519,-5.301964713761986,-1.3795216114168656
PWY-6545,8.809576977366516,-4.935925368619464
PWY-6562,-8.020980971548012,-2.272301609734736
PWY-6572,-10.385467043216924,-1.2699226393996348
PWY-6588,6.017133392396151,-3.488661884413685
PWY-6590,-3.869250888470806,-4.892281806029367
PWY-6608,18.06337150860752,-5.597645653017666
PWY-6609,23.27298641885734,0.5069145369942418
PWY-6612,19.08173848942543,-1.474509721945179
PWY-6628,10.388823907644491,-4.354392055697288
PWY-6629,-7.376514310972986,-1.4777135797913137
PWY-6630,10.37828382891685,-4.4140475993473505
PWY-6690,-9.17466483549879,-1.4345991775652545
PWY-6700,11.111670269870473,2.1801380358203892
PWY-6703,8.359327836993664,0.13999473718228903
PWY-6708,-8.023165216448549,-1.8885695571876153
PWY-6728,-9.521209281303841,-1.7465316584272006
PWY-6737,22.98676093459397,-4.750831798963513
PWY-6749,-5.03452980872137,-2.5375372177097417
PWY-6876,-8.849920368931224,-1.6128522496552782
PWY-6891,6.303752473448043,-2.6273186315303847
PWY-6892,13.82619411135512,-4.8746343114379975
PWY-6895,3.6686554787855585,-2.535423473486926
PWY-6897,19.620529361650227,-0.8327924110936765
PWY-6901,11.723947448881288,-1.5072800690612393
PWY-6906,-25.377770799968715,1.5004070503291136
PWY-6969,5.31058509952333,0.3916319518268926
PWY-7003,2.991605947102041,-4.38749390949193
PWY-7007,-10.133549144484006,-1.1491642590981603
PWY-7013,4.080705791717998,-3.768089062507753
PWY-7031,-26.223122092412947,1.6151052463440874
PWY-7090,-23.870354931683245,0.6584528181179661
PWY-7094,-6.17300443115283,-1.3231354655275855
PWY-7111,27.174843418288468,-2.2482103380377705
PWY-7184,12.214224015386703,1.845671919068025
PWY-7187,15.95256780347727,1.3247132989462878
PWY-7196,13.89425516032542,1.8694976473630789
PWY-7197,10.73245962054398,2.269367212739336
PWY-7198,-0.06482968609104564,-4.550976445689735
PWY-7199,18.931251560678895,1.2294132486016642
PWY-7200,12.910808362085904,2.083721622390738
PWY-7208,23.92771093489213,0.5807419321947903
PWY-7210,0.6366781708756244,-4.458693394750369
PWY-7211,10.219422334138551,-4.340090513766165
PWY-7219,23.82097313770444,0.5730889789162135
PWY-7220,24.824139539857363,0.6332619445822527
PWY-7221,23.123162051769743,0.6257262350276228
PWY-7222,24.824139539857363,0.6332619445822527
PWY-7228,13.213908038837342,2.1252446566662315
PWY-7229,24.57784039233791,0.5759393217072266
PWY-7234,12.313943440325998,2.3231509300155384
PWY-7237,5.404609205294546,-2.0366729162255366
PWY-7242,17.917626736086156,-1.5179151494338268
PWY-7254,0.5847452625191786,1.4322673392208372
PWY-7255,-9.627091993762336,-1.3778382242642182
PWY-7315,3.3642586630120297,-4.669976230742344
PWY-7323,0.13895027302896265,-3.1881986780889906
PWY-7328,-2.9492356851685693,-1.8210301454922049
PWY-7332,-5.505967831225127,-4.450991382176187
PWY-7371,-14.608123418345253,-0.7468246991216657
PWY-7373,-25.15833772615513,1.6946973878001501
PWY-7374,-15.61826299423165,-0.23064089936627338
PWY-7376,-13.32009860420311,-0.9616078203542804
PWY-7377,3.5340179980457287,-5.626996098424321
PWY-7392,16.885176104071828,-5.489098252880205
PWY-7400,21.25990043482362,-1.8848969669870603
PWY-7431,-11.141559743403086,-2.3715848558459083
PWY-7446,-11.711036963267503,-1.5115496537930835
PWY-7456,-5.863102285379255,-2.962421077479814
PWY-7539,16.518448384801697,-1.3057114892176434
PWY-7560,19.33507186834466,-5.426710473915477
PWY-7616,-9.495512894564603,-1.33214981706934
PWY-7663,23.412792156864327,0.8635247821749111
PWY-7664,-4.1527493395304464,-1.2230975381611833
PWY-841,16.18257974583049,1.7435901793252955
PWY-922,5.114619832496985,2.503217949674108
PWY0-1061,17.331326309065467,-2.7938326774428224
PWY0-1241,-5.075749052166536,-1.9783194775861677
PWY0-1261,10.851307589347178,-2.3541239351340653
PWY0-1277,-8.033586926697483,-1.7570688498727327
PWY0-1296,22.133773966402302,0.2895644638574913
PWY0-1297,21.579182608487816,0.4955546388860661
PWY0-1298,21.399430139556323,0.25685488739146484
PWY0-1319,24.60814631897691,0.42557362120957126
PWY0-1338,-11.411050452928926,-1.3208276744486052
PWY0-1415,-4.617687660308759,-2.6890311962634557
PWY0-1479,-6.969145431825985,-2.0517711346647745
PWY0-1533,-8.45749679113059,-1.6808200029702032
PWY0-1586,24.026870889845874,-0.7064772502088414
PWY0-162,15.489910355385312,1.816095297653445
PWY0-166,14.798728033564224,1.5663939660914428
PWY0-321,-10.411833535074718,-1.355780090499013
PWY0-41,-2.922717707536666,-4.508909448981337
PWY0-42,-12.478949682642018,-1.3677367955183144
PWY0-781,19.054286363885545,-5.096401793199426
PWY0-845,-4.171679606031076,-2.00320098074562
PWY0-862,7.424821114558296,-0.818836105178939
PWY1G-0,-9.455290229802682,-0.7828710934248819
PWY490-3,7.860207516826068,-5.366071140036161
PWY4FS-7,23.853745591609034,0.5363738474810387
PWY4FS-8,23.853745591609034,0.5363738474810387
PWYG-321,-4.696789377551102,-1.6334044270754704
PYRIDNUCSAL-PWY,16.653561240083473,-5.868507848144095
PYRIDNUCSYN-PWY,18.64239213941445,-6.299758793979525
PYRIDOXSYN-PWY,-5.677580141429529,-1.8699534588946491
REDCITCYC,7.2692255631505285,-0.9585253145974125
RHAMCAT-PWY,10.39169255197205,-0.8212285236626886
RIBOSYN2-PWY,17.71484418588071,-0.5606673340818326
RUMP-PWY,5.136813695330258,0.015452240101387576
SALVADEHYPOX-PWY,13.447372478019332,-5.911438298311101
SER-GLYSYN-PWY,21.517876418627452,-1.969089544426937
SO4ASSIM-PWY,-1.7292781996586768,1.870914668008974
SULFATE-CYS-PWY,1.9599962055976454,1.3996719139947214
TCA,4.878491994617254,1.0348145017143842
TCA-GLYOX-BYPASS,-5.537304953996979,-0.8716258588195326
TEICHOICACID-PWY,9.476671827630978,-0.6209906768886987
THISYN-PWY,9.984272168358936,-4.009199777110662
THREOCAT-PWY,-8.270153533474659,-4.383199136158246
THRESYN-PWY,22.451598809999496,-0.1929899910782353
TRNA-CHARGING-PWY,23.268177817893484,-4.255707027603942
TRPSYN-PWY,21.36964832444288,-1.4472588088950988
TYRFUMCAT-PWY,-11.25524044751558,-1.5254935856714193
UBISYN-PWY,-8.942909033310539,-1.955129270218105
UDPNAGSYN-PWY,17.39842472012134,1.551694199537585
VALSYN-PWY,24.903431082500656,-2.153649296205855
