metagene,log2foldchange_liquid,log2foldchange_semi-formed,q-value_liquid,q-value_semi-formed
K01756,0.0324404138313851,0.0768899349125323,1.0,1
K01758,0.1013503550832708,-0.4054461395517634,1.0,1
K01759,-0.0749485669731809,0.0142881257949258,1.0,1
K01760,-0.4908393857906082,-0.1837262484840362,1.0,1
K01761,0.0898970866665807,-0.7562275864880514,1.0,1
K01766,-0.9351775284971195,-0.7011705508198995,1.0,1
K01768,1.823802916499953,0.8715450512899363,1.0,1
K01770,0.1692073423203827,-0.0224062614142348,1.0,1
K01771,0.3169672429497753,0.3648989493581187,1.0,1
K01772,0.00691382725975,-0.5296750652039639,1.0,1
K01775,-0.0128323666779249,0.0606972136231916,1.0,1
K01776,-0.0155752975792334,0.0393507316815801,1.0,1
K01777,-0.2633404233360999,-0.0317494727914783,1.0,1
K01778,0.2742274650868433,0.2068117228149259,1.0,1
K01779,0.0900385047419128,0.3815567557067917,1.0,1
K01782,0.1755165187158948,-0.4304614609943761,1.0,1
K01783,0.0777187270619889,0.0777144455293571,1.0,1
K01784,0.2422325822647684,0.1768365278188622,1.0,1
K01785,-0.0319808576671085,0.1250508368194599,1.0,1
K01787,0.0744142897661415,-0.0619178639753258,1.0,1
K01788,-0.0110581317152228,-0.0772473981071578,1.0,1
K01790,0.5234640060681408,0.3631495027827254,1.0,1
K01791,-0.3972232181702378,-0.0748188674213157,1.0,1
K01792,-1.2631493710505786,-0.8555434255038055,1.0,1
K01796,2.251594545434311,1.2253416734163487,1.0,1
K01799,2.257413872356135,1.078087580151142,1.0,1
K01800,0.5957958863122744,0.2610879730386869,1.0,1
K01801,0.4684625875721976,-0.0883098432004456,1.0,1
K01802,1.0480980418842103,0.6432985766737497,1.0,1
K01803,0.055622314558088,0.0946431772272668,1.0,1
K01804,0.4786023796382795,0.432235567816159,1.0,1
K01805,-0.0541863308166993,-0.1083998486942319,1.0,1
K01807,-0.401336038318752,-0.0239246363220605,1.0,1
K01808,0.5307572146895844,0.204041305855104,1.0,1
K01809,-0.267074575162306,-0.0247171008766801,1.0,1
K01810,0.0036889463217288,0.0493810990854472,1.0,1
K01811,-0.0542719229069856,0.1745023613646288,1.0,1
K01812,0.4246590855453945,0.349543219188324,1.0,1
K01813,0.3788727933913047,0.0381585921325952,1.0,1
K01814,0.133241184114613,-0.0061726602610056,1.0,1
K01815,0.3085676830268293,0.3822925920628083,1.0,1
K01816,0.0776137136194903,-0.405278789087369,1.0,1
K01817,0.5491621113433005,0.1208481509106536,1.0,1
K01818,0.7027194502729903,0.6457744434660779,1.0,1
K01819,-0.0658922603823629,-0.1752504264009051,1.0,1
K01820,1.3068765006136438,0.1559786587622428,1.0,1
K01821,-0.3279516526446248,-0.1229780885522323,1.0,1
K01823,-0.3008659166258154,-0.3552973681383728,1.0,1
K01825,-0.8363819061776147,-0.5904611524652013,1.0,1
K01826,-0.0389672754001175,-0.4086932581033962,1.0,1
K01834,-0.4584862544889528,0.0656801449731036,1.0,1
K01835,0.0612730130775203,0.0520735601318328,1.0,1
K01838,-0.1287498803265689,-0.2374954439273756,1.0,1
K01839,0.0590154992290333,-0.0886336160858666,1.0,1
K01840,-0.2765591700459041,-0.278895517479014,1.0,1
K01841,0.7288484614867168,0.686910238093802,1.0,1
K01843,0.3269715196764044,-0.3904906847676364,1.0,1
K01844,0.673723047693873,-0.1335459732963946,1.0,1
K01845,-0.4067218340618884,-0.2933395317101933,1.0,1
K01846,-0.2380645286170616,-0.1056092093689441,1.0,1
K01847,0.5484104928284056,0.2539662439966827,1.0,1
K01848,0.6429026763300791,0.1462446115351035,1.0,1
K01849,0.6468622355390203,0.2901514156957123,1.0,1
K01854,0.7901584336584013,0.6163900690312578,1.0,1
K01856,1.4278333552789624,0.5878871306514741,1.0,1
K01857,1.0410517420915435,0.135559502909242,1.0,1
K01858,0.8121905554277737,0.4705803496472192,1.0,1
K01866,-0.0100949042659067,0.0388020160785987,1.0,1
K01867,-0.0183836214542102,0.0104823889872413,1.0,1
K01868,-0.0170004542499173,0.0355987521630088,1.0,1
K01869,0.0180835474281088,0.0702235493120067,1.0,1
K01870,0.0209299001285993,0.070334095156059,1.0,1
K01872,0.1153338243819636,0.0867831650531299,1.0,1
K01873,0.0397646050045191,0.0790711124947767,1.0,1
K01874,0.0209362843444438,0.0251313700743164,1.0,1
K01875,0.0246432244408831,0.0661666722053302,1.0,1
K01876,0.0423548076175198,0.0897663742867617,1.0,1
K01878,-0.1003025291315282,-0.1918327330362064,1.0,1
K01879,-0.1248551565388389,-0.178089637892655,1.0,1
K01880,0.5580987814727892,0.3183096697429016,1.0,1
K01881,0.0735370679917031,0.0912639830298147,1.0,1
K01883,0.0183267604410324,0.0683537474205099,1.0,1
K01885,0.395893173126309,0.298524989164003,1.0,1
K01886,0.0477736106620664,0.3177397619446608,1.0,1
K01887,0.0068491503225206,0.0503440490810272,1.0,1
K01889,0.021851884858011,0.072496495722416,1.0,1
K01890,0.0218084405510232,0.0711750791698557,1.0,1
K01892,0.0140493752254509,0.0613019651648546,1.0,1
K01893,0.0145145322857322,0.0906393946037246,1.0,1
K01894,-1.293712210158508,-0.9570911536465754,1.0,1
K01895,-0.4951090970378947,-0.3630857151099104,1.0,1
K01897,0.0247060993556083,-0.0955596016428352,1.0,1
K01902,-0.8822700563003866,-0.4257937653233782,1.0,1
K01903,-0.8916726818119028,-0.4188345775164342,1.0,1
K01905,1.161821086843874,0.6242129408787034,1.0,1
K01906,0.0215600958231703,0.0636526362477382,1.0,1
K01907,2.0204284253346625,1.0986609396518907,1.0,1
K01908,0.647790555484678,0.142716173484534,1.0,1
K01910,0.0030563401943505,-0.5361479344565667,1.0,1
K01911,-0.6320930751815433,-0.486683069344119,1.0,1
K01912,0.0888393576018556,-0.1728923830384732,1.0,1
K01914,0.2348436826371407,0.0509686529532171,1.0,1
K01915,0.1577864957571891,0.1148118287519529,1.0,1
K01916,-0.268132450848413,-0.2680568092903151,1.0,1
K01918,-0.2547044922061322,0.0747799914582929,1.0,1
K01919,-0.2157357316037637,-0.4121706300588407,1.0,1
K01920,-0.7853101901524454,-0.530772531192915,1.0,1
K01921,-0.0382244308841844,0.0010490151862218,1.0,1
K01922,0.454751114556182,-0.0116581432423889,1.0,1
K01923,0.051823769671743,0.0340120873055353,1.0,1
K01924,0.0206200349070218,0.0646672030880022,1.0,1
K01925,0.0426071146473606,0.0775806718902789,1.0,1
K01926,0.2193905536201993,0.217649915529333,1.0,1
K01928,0.1386132629926506,0.1647690611911138,1.0,1
K01929,0.0168463019740375,0.0780243022165871,1.0,1
K01933,0.0470715546046807,0.0464782297767381,1.0,1
K01934,0.0338971296199673,0.0942169211928879,1.0,1
K01935,-0.8386710423345053,-0.0764630242896354,1.0,1
K01937,0.0863972162244732,0.1418166883322667,1.0,1
K01938,0.1738311623619929,0.2107403075556105,1.0,1
K01939,0.0306412650030664,0.0749136992148354,1.0,1
K01940,0.119415614733169,-0.1281627992138688,1.0,1
K01941,-0.1788488586012665,-0.4369778319248752,1.0,1
K01945,0.029980121914452,0.0195016323300696,1.0,1
K01950,0.9150269270067932,0.4692138066876461,1.0,1
K01951,0.0078690086289212,0.0356313884668685,1.0,1
K01952,-0.0204448752619164,0.038312307335789,1.0,1
K01953,0.3373965761631181,0.0778704538698179,1.0,1
K01955,0.0385557131693544,0.1169511505759483,1.0,1
K01956,-0.0055426745550247,0.0743952662324693,1.0,1
K01958,-0.3242522761673583,-0.2824741740035891,1.0,1
K01959,0.5558702593679553,0.1750344993877431,1.0,1
K01960,0.3146948255295324,0.2722465835930975,1.0,1
K01961,-0.1687936886926142,0.0477039311432494,1.0,1
K01962,-0.2549693715219034,-0.1954466201821777,1.0,1
K01963,0.0911801034615757,-0.0932858158810074,1.0,1
K01965,1.8915110282478895,0.9940537119384448,1.0,1
K01966,0.9064343276983544,0.5476357204233671,1.0,1
K01968,0.5696242828188633,0.364530971592044,1.0,1
K01969,2.034459895549757,1.0782310217495594,1.0,1
K01971,1.4211977280275063,0.622511666096339,1.0,1
K01972,-0.0464161002045231,0.0035321237958334,1.0,1
K01974,-0.3993196362062029,-0.0569415209394869,1.0,1
K01975,-0.078504901863236,-0.6144047401514106,1.0,1
K01989,0.6039589567097459,0.2569243223155849,1.0,1
K01990,0.2073781448303945,0.1091637564336267,1.0,1
K01991,-0.6079673713844981,-0.4150622123061747,1.0,1
K01992,0.1791514625445878,0.0975697063615068,1.0,1
K01993,-0.6490266947723239,-0.522889152505424,1.0,1
K01994,1.0463078480933194,1.1879949377207173,1.0,1
K01995,0.3791571563829465,-0.314115554134497,1.0,1
K01996,0.3442199307798273,-0.3671534517383998,1.0,1
K01997,0.3500263448691637,-0.3454918823139786,1.0,1
K01998,0.3422112663003,-0.3541447954158819,1.0,1
K01999,0.2887607055788367,-0.3578025762756708,1.0,1
K02000,-0.5714599638253665,-0.278997027899691,1.0,1
K02001,-0.7978961283246423,-0.2149836362358972,1.0,1
K02002,-0.9837944574204082,-0.4540290094416788,1.0,1
K02003,0.2485437407500347,0.147570690859405,1.0,1
K02004,0.2051920309708985,0.1362849137393432,1.0,1
K02005,0.1044357718575756,-0.1563650265303959,1.0,1
K02006,0.1134961394101702,0.0536301956231065,1.0,1
K02007,0.1153545425773706,0.0025335795697016,1.0,1
K02008,0.0676506019878449,-0.0180161126963393,1.0,1
K02009,0.0560639268003069,-0.0726706329317722,1.0,1
K02010,0.2453102575052384,-0.282385625126526,1.0,1
K02011,-0.2923437367215079,-0.41378848318705,1.0,1
K02012,-0.2796289166313705,-0.5709028069836144,1.0,1
K02013,-0.1032229054660684,-0.1416610676864674,1.0,1
K02014,-0.5908538591243416,-0.54621976146243,1.0,1
K02015,-0.1917389806253436,-0.2042469759946613,1.0,1
K02016,-0.1821140429806974,-0.1773245450501939,1.0,1
K02017,0.0508097840085267,-0.1158781533204225,1.0,1
K02018,-0.0095694560682257,-0.1502154539821048,1.0,1
K02019,-0.007327285970922,-0.4331571446685038,1.0,1
K02020,-0.0946343030057773,-0.2122714938641104,1.0,1
K02021,1.78564410321866,1.0114870119995572,1.0,1
K02022,0.241929635868531,-0.0918806162643124,1.0,1
K02024,-0.959109671883353,-0.7150954393844058,1.0,1
K02025,0.733810853142152,0.0948507805926418,1.0,1
K02026,0.6906008779913267,0.1221908173122298,1.0,1
K02027,0.6957298601176212,0.1973129253461578,1.0,1
K02028,0.1527895947603934,-0.0882274776834984,1.0,1
K02029,0.3164924430556514,-0.1115937693319513,1.0,1
K02030,0.1996961771061399,-0.098023856795367,1.0,1
K02031,-0.1821705806838304,-0.1581407097912195,1.0,1
K02032,-0.0493505852979421,-0.1954253718934267,1.0,1
K02033,-0.0587314248619266,-0.158699146875708,1.0,1
K02034,-0.0698844808361988,-0.1430005934941327,1.0,1
K02035,0.0555792552356897,-0.0682247173779523,1.0,1
K02036,0.0116173212287847,0.0202230377756244,1.0,1
K02037,0.0032860914223088,0.0212510112121964,1.0,1
K02038,9.438278308127046e-05,0.0230658048653032,1.0,1
K02039,0.0020060497343213,0.0467557115086409,1.0,1
K02040,-0.0642460727179995,0.0353844792813235,1.0,1
K02041,-0.4694575250012488,0.0243239946354347,1.0,1
K02042,-0.4962420874681298,0.0970594183700565,1.0,1
K02043,-0.4063447376654411,-0.3975892622200634,1.0,1
K02044,-0.4347622034511104,0.0929729856717818,1.0,1
K02045,-0.1614358419487033,-0.391349820317984,1.0,1
K02046,0.0529460457777776,0.0525759523600926,1.0,1
K02047,0.0695189942084717,0.0527510993403456,1.0,1
K02048,0.2736677416361773,0.029556544204262,1.0,1
K02049,0.4669741220756416,-0.0594543138483462,1.0,1
K02050,0.4453479336408098,-0.0637991223795099,1.0,1
K02051,0.352971054961828,-0.0442526985424363,1.0,1
K02052,-0.0282480321028693,-0.2530309411812842,1.0,1
K02053,-0.1595171769252827,-0.4036906793637508,1.0,1
K02054,-0.1777357468548281,-0.3505305654102189,1.0,1
K02055,-0.1282258658895672,-0.3767147029654457,1.0,1
K02056,0.2706378161965114,-0.176005405674967,1.0,1
K02057,0.1867942839532569,-0.2391370163637639,1.0,1
K02058,0.2444151632551876,-0.0902577004481773,1.0,1
K02062,-0.2005189236724527,-0.6878522242833511,1.0,1
K02063,-0.2181286576598192,-0.6896219156387475,1.0,1
K02064,0.0463746288033319,-0.4638599785366991,1.0,1
K02065,-0.1988576270838075,-0.2640117300594068,1.0,1
K02066,-0.1797787993491955,-0.2794551898261035,1.0,1
K02067,-0.0032802252209547,-0.2952584762177457,1.0,1
K02068,-0.9656509104912452,-0.3228119553691597,1.0,1
K02069,-0.8689655667148762,-0.3549292210409389,1.0,1
K02071,-0.0900410310646697,-0.0698586280832862,1.0,1
K02072,-0.0915432814996369,-0.0574849497551538,1.0,1
K02073,-0.0728030475828399,-0.0522447520951387,1.0,1
K02074,-0.4124763467933213,-0.4585916016884735,1.0,1
K02075,-0.4024398385378641,-0.5497660563594429,1.0,1
K02076,-0.4623127379469708,-0.4328977853274872,1.0,1
K02077,-0.3672654556335021,-0.4023925461002556,1.0,1
K02078,0.0390771349959386,0.0196617582691464,1.0,1
K02079,-0.2073808353238307,-0.1125359326157757,1.0,1
K02080,0.0608167778623417,0.2926900327923457,1.0,1
K02081,-0.2386208523434605,-0.5739848279875703,1.0,1
K02082,-0.0934838786717802,-0.1874640515003947,1.0,1
K02083,0.5975925199637728,-0.0102158511882436,1.0,1
K02086,-0.2181761112300088,-0.0908945271560601,1.0,1
K02099,0.1582657380087042,-0.2850208278426658,1.0,1
K02100,-0.679241342920108,-0.4640288165575206,1.0,1
K02103,0.86186273027972,0.6591448665167047,1.0,1
K02106,0.8956796845776034,0.6336255075847458,1.0,1
K02107,0.4359046412449848,-0.132693490883869,1.0,1
K02108,0.0723174520263209,0.1143050214347981,1.0,1
K02109,0.0768231396065245,0.0981922293935139,1.0,1
K02110,0.0761249255572219,0.1176672892390187,1.0,1
K02111,0.0727347721476632,0.1070387858461093,1.0,1
K02112,0.0751262039659791,0.1174450471338212,1.0,1
K02113,0.0629629596199209,0.0994234045476175,1.0,1
K02114,0.0800936146158672,0.1219598188541784,1.0,1
K02115,0.0746554281150068,0.1160388656362682,1.0,1
K02116,-0.4857881703282806,-0.1089036689016463,1.0,1
K02117,0.4580176545814752,0.4853354039559975,1.0,1
K02118,0.4512830629148091,0.4856453832369624,1.0,1
K02119,0.5182927500915708,0.3571138052293109,1.0,1
K02120,0.4757433350584582,0.7136163014016037,1.0,1
K02121,0.2828875164305488,0.4492255329259964,1.0,1
K02122,0.5875186167739528,0.470991030961493,1.0,1
K02123,0.4506855060722126,0.4970109352631454,1.0,1
K02124,0.4892460937415274,0.7335642899386565,1.0,1
K02160,-0.1074239213366434,-0.1233252112177727,1.0,1
K02167,-1.1661095265297885,-0.678559537590552,1.0,1
K02168,-0.1330688965275235,-0.8444901000765719,1.0,1
K02169,-0.6849278553999586,-0.6035486284004388,1.0,1
K02170,-0.8029855068002981,-0.5353564853282973,1.0,1
K02171,0.6780909926735532,0.5946257534956034,1.0,1
K02172,0.6076044529212752,0.7016489903489147,1.0,1
K02173,0.1647573665636365,0.7338727578214224,1.0,1
K02182,0.998660057592618,0.5454641845717421,1.0,1
K02188,0.5146747047719633,0.5165479637469226,1.0,1
K02189,0.4231534561773666,0.2796226048860777,1.0,1
K02190,0.4145912593390033,0.5729259140398494,1.0,1
K02191,-0.3502076953906726,-0.8719620944338278,1.0,1
K02192,-0.2773467156618905,-0.5894497450385106,1.0,1
K02193,-0.4887277613342696,-0.561265903538166,1.0,1
K02194,-0.4821060944179366,-0.5625065994555076,1.0,1
K02195,-0.480961515161516,-0.5612659035381662,1.0,1
K02196,-0.7081788941723502,-0.7944494130883635,1.0,1
K02197,-0.480961515161516,-0.5612659035381662,1.0,1
K02198,-0.4849859645308677,-0.5684056041581453,1.0,1
K02199,-0.6710589729387445,-0.7560392639598221,1.0,1
K02200,-0.691604706392483,-0.6922820051644125,1.0,1
K02203,1.3808663256909672,0.9303025529432944,1.0,1
K02204,0.3603733910303678,-0.2195658688807308,1.0,1
K02217,-0.695810469552996,-0.2151964140761322,1.0,1
K02221,-0.1924802610146988,-0.3841600199992459,1.0,1
K02224,0.8288598493292753,0.5918494837468453,1.0,1
K02226,0.3368128476846531,0.569957209805408,1.0,1
K02227,0.9003499366313434,0.6734173593516253,1.0,1
K02228,1.2068335781078097,0.5162880758895687,1.0,1
K02229,1.8477737964235128,1.080821402379862,1.0,1
K02230,0.9481780073849904,0.3692076744595293,1.0,1
K02231,0.5894809369872417,0.5165185713463831,1.0,1
K02232,0.5556750203038165,0.4029903462824814,1.0,1
K02233,0.5290228323968313,0.4834366416903578,1.0,1
K02236,-0.1222764069765344,-0.0028921051290712,1.0,1
K02237,0.0166833045006775,-0.0521235287278167,1.0,1
K02238,-0.0560734494802478,0.0161272123443972,1.0,1
K02240,-0.0912991334337114,-0.0519807457533774,1.0,1
K02241,0.8917978844909248,-0.2033043756980407,1.0,1
K02242,-0.1562749076782681,-0.1953548430292562,1.0,1
K02243,-0.0867784307527386,-0.0812341865783187,1.0,1
K02244,0.0376239027235499,-0.0370560989244004,1.0,1
K02245,-0.0302325627532424,-0.0401476484791917,1.0,1
K02246,-0.0194899101224078,0.0797139096258535,1.0,1
K02248,0.2271997295740129,0.0741024206995686,1.0,1
K02250,-0.6844004724031597,0.2788130033179409,1.0,1
K02255,-0.7261550086273859,-0.4783068162147783,1.0,1
K02258,0.5795444844111212,0.3897451193687482,1.0,1
K02259,1.023235051419238,0.7707461896236343,1.0,1
K02274,2.234605070040202,1.2667391553743228,1.0,1
K02275,2.03346987656839,1.2161233583762274,1.0,1
K02276,2.0990058797882774,1.238825287907811,1.0,1
K02278,1.585248319588563,0.8455509195934054,1.0,1
K02279,0.9744910934886142,0.6665135370517271,1.0,1
K02280,0.255916060912473,0.0956392814086831,1.0,1
K02282,0.7969563435615263,0.5674436554016037,1.0,1
K02283,1.8456303331122927,0.8264513218111416,1.0,1
K02291,0.7134211577406322,-0.2666271974138706,1.0,1
K02297,-0.807127542719272,-0.5965650721556055,1.0,1
K02298,-0.807127542719272,-0.5965650721556055,1.0,1
K02299,-0.76874465503503,-0.8913937819418651,1.0,1
K02300,-0.802293035978893,-0.5423776382567591,1.0,1
K02302,0.5506450449561441,-0.4888640919496943,1.0,1
K02303,-0.6265641326257846,-0.2961374108309877,1.0,1
K02304,0.2534133117490628,0.1923356057630434,1.0,1
K02313,0.0193172348461444,0.0730454691513974,1.0,1
K02314,-0.059319174444321,0.0087335991206193,1.0,1
K02315,0.3573619729166615,0.1647911547821136,1.0,1
K02316,0.038220350350582,0.0764133763553673,1.0,1
K02317,-0.7159089647197828,-0.469053477483729,1.0,1
K02334,0.2976417583839899,0.1788003315519561,1.0,1
K02335,0.0554831279038677,0.0702187729483535,1.0,1
K02336,-0.8140223197079396,-0.563682842031374,1.0,1
K02337,0.0280794818343577,0.0613805346378679,1.0,1
K02338,0.0227630217829876,0.0631129489773567,1.0,1
K02339,-1.0799125012298418,-0.7450652658533192,1.0,1
K02340,0.0186131095140049,0.0533752294879906,1.0,1
K02341,0.0162512768998424,0.0682068983345561,1.0,1
K02342,-0.3208648086121539,-0.0583729598136415,1.0,1
K02343,0.0216808510022111,0.0711779788944653,1.0,1
K02344,-0.8826536558253065,-0.7279801884634427,1.0,1
K02345,-0.8029045477777156,-0.6352485560014134,1.0,1
K02346,0.054711892665577,0.0208663660248207,1.0,1
K02347,0.3234382406107495,0.6777769561271685,1.0,1
K02348,0.0173151766565393,-0.5354303262319244,1.0,1
K02351,1.6965504881573228,1.332926861599398,1.0,1
K02352,0.8380194272711322,0.8643194196421085,1.0,1
K02355,0.0402050454434608,0.0392329760516953,1.0,1
K02356,-0.0740889992722773,0.0123701710654108,1.0,1
K02357,0.0218084405510232,0.0711750791698557,1.0,1
K02358,-0.0857371029931322,-0.0127924537666433,1.0,1
K02361,-0.4648114002164146,-0.3781038692205656,1.0,1
K02362,-0.7678642058765729,-0.4513447579622998,1.0,1
K02363,-0.1696793573279985,-0.7317203285379037,1.0,1
K02364,-0.7159097926377563,-0.4688920318435998,1.0,1
K02371,0.1967349273502034,-0.0988664433010761,1.0,1
K02372,0.0210255273697946,0.0012332132488316,1.0,1
K02377,-0.8328012021522445,-0.0856384448195211,1.0,1
K02379,-0.831241935050269,-0.5690985382540914,1.0,1
K02380,-0.8039357886402162,-0.5358336945149447,1.0,1
K02381,0.8318729124260705,0.1837181350863574,1.0,1
K02385,1.610611465213381,0.8357969632462403,1.0,1
K02386,-0.7837253304621211,-0.6508554232461641,1.0,1
K02387,0.6195379522011896,-0.2551982395686332,1.0,1
K02388,0.6179163225184084,-0.2538993478477048,1.0,1
K02389,0.6616493042377739,-0.3001852077167157,1.0,1
K02390,0.7097094928348139,-0.2340039637272304,1.0,1
K02391,-0.7808035613808962,-0.5026367057412593,1.0,1
K02392,0.7200048360853425,-0.1486900761497071,1.0,1
K02393,-0.7769328550041629,-0.6636780645814531,1.0,1
K02394,-0.7843902779071167,-0.6690513819285655,1.0,1
K02395,0.4877684961292889,0.2204687897403847,1.0,1
K02396,0.6331269567100208,-0.2787276701719799,1.0,1
K02397,0.7464391169875382,-0.4394754642509927,1.0,1
K02398,0.1834065127585356,-0.6582824355280694,1.0,1
K02399,-0.8000424308047532,-0.5613861579747206,1.0,1
K02400,0.6157146330152606,-0.2291147831877386,1.0,1
K02401,0.93962967425432,-0.1372312134040321,1.0,1
K02402,-0.7879466247284671,-0.590416796169613,1.0,1
K02403,-0.7801803785557134,-0.590416796169613,1.0,1
K02404,0.8612157601482477,0.0442365004058535,1.0,1
K02405,0.8552970930958571,-0.3380233477845463,1.0,1
K02406,0.7623404139344816,-0.2196755547575837,1.0,1
K02407,0.7058656311285689,-0.526039156546551,1.0,1
K02408,0.6900863998676899,-0.1779630512420278,1.0,1
K02409,0.5675822005338824,-0.4756409443036695,1.0,1
K02410,0.6221860268604928,-0.2077910887291338,1.0,1
K02411,0.7052535368172017,-0.4285841460554907,1.0,1
K02412,0.6815645634698053,-0.1685672756164565,1.0,1
K02413,0.6319526891006569,-0.5688877523257321,1.0,1
K02414,-0.06875610383613,-0.863931100434506,1.0,1
K02415,0.4925507320143497,-0.1805558677728891,1.0,1
K02416,0.6606138468905746,-0.4392765453750971,1.0,1
K02417,0.4271102523652138,-0.4313097026065282,1.0,1
K02418,0.2290459414368525,-0.5314478172706489,1.0,1
K02419,0.6997396941613254,-0.1316390789131626,1.0,1
K02420,0.62020323288533,-0.2287430338925467,1.0,1
K02421,0.9339310712094346,-0.1549840298554141,1.0,1
K02422,0.6986733137035622,-0.1998374164093246,1.0,1
K02423,-0.7577627237913983,-0.566252163169175,1.0,1
K02424,-0.9551416688838248,-0.4559721756219453,1.0,1
K02425,-0.7834489677718056,-0.6183907938731259,1.0,1
K02426,-1.2907198937478843,-0.736467883265697,1.0,1
K02427,-1.056896246165409,-0.5969687243200217,1.0,1
K02428,0.105453081039317,0.0259282931049475,1.0,1
K02429,-0.7675147988625505,-0.0717072457733598,1.0,1
K02430,-0.5421496786367056,-0.5279484145379598,1.0,1
K02431,0.6932249386982173,0.2992370714670695,1.0,1
K02433,0.0732214396442132,-0.1120799973890169,1.0,1
K02434,0.3009700113728314,0.1905042853332345,1.0,1
K02435,0.2667818555552851,0.168012944078477,1.0,1
K02436,-0.3092043442359776,-0.1163555694758219,1.0,1
K02437,-0.4019468664437277,0.1334091079093379,1.0,1
K02438,0.5940902839283673,-0.3662130722717391,1.0,1
K02439,-0.2931615773514985,-0.2204090045516784,1.0,1
K02440,-0.28099573776213,-0.2334496152912558,1.0,1
K02441,-0.5811546629258592,-1.6054824679793036,1.0,1
K02443,0.1314289342733965,0.0531651359704077,1.0,1
K02444,-0.5804843670290839,-0.395549354599992,1.0,1
K02445,-0.9718593711078716,-0.5012513795374078,1.0,1
K02446,-0.0046615857297551,-0.3680972291210075,1.0,1
K02450,-0.4121459565427711,0.2294338296158291,1.0,1
K02451,0.9157922023300124,0.6371543103474926,1.0,1
K02452,-0.06363287487084,0.3488322312507048,1.0,1
K02453,0.5382813772139581,-0.1258857873110679,1.0,1
K02454,0.6639927870371035,0.1685175809396506,1.0,1
K02455,0.2109187672529671,0.054340033974188,1.0,1
K02456,0.3271801554264162,-0.1335269583979985,1.0,1
K02457,-0.0930476615850215,0.3024997158325004,1.0,1
K02458,-0.1157351960406273,0.2718183996870587,1.0,1
K02459,0.0419789979796871,0.3851437705566374,1.0,1
K02460,-1.0488588189846482,-0.372796713310371,1.0,1
K02461,-1.060533917182128,-0.409020491824083,1.0,1
K02462,-1.047968507543484,-0.3928515179342987,1.0,1
K02463,0.752669693584208,0.3995334925713413,1.0,1
K02464,0.1600442187472415,0.2825502609504022,1.0,1
K02466,0.4893938742795104,-0.578652323306571,1.0,1
K02467,-0.7652497573075282,-0.6129887322287206,1.0,1
K02468,-0.5089489215218147,-0.332796259497846,1.0,1
K02469,0.2016311307917743,0.1312715860847731,1.0,1
K02470,0.2028942359697383,0.1271500210642717,1.0,1
K02471,-0.2455525585259811,0.3131283183400012,1.0,1
K02472,-0.4806381444690614,0.082980684477518,1.0,1
K02473,1.176798050796645,0.3677600673819458,1.0,1
K02474,0.9699250998559632,0.3966701173750506,1.0,1
K02475,-0.2949433990040953,-1.072140960357592,1.0,1
K02476,-0.2601746228775464,-0.8846084304668069,1.0,1
K02477,-0.3335473088413672,0.0012846611559252,1.0,1
K02478,-0.155771465017075,-0.9330846717712352,1.0,1
K02479,0.9603887938620416,0.0030630033630391,1.0,1
K02480,0.6943540534916997,0.2944007241936399,1.0,1
K02481,0.9856790332594813,0.0927973441351836,1.0,1
K02482,0.6179559807284347,-0.1350247938027283,1.0,1
K02483,-0.0530114616207224,-0.3585787335118479,1.0,1
K02484,0.1508083982350536,0.1495183185844915,1.0,1
K02485,-0.4824202735948623,-0.7094555964737355,1.0,1
K02487,-0.9240283469745773,-1.1613877237478802,1.0,1
K02490,0.5074835635020714,0.9816811661480712,1.0,1
K02492,-0.6917272260135164,-0.3568276175677753,1.0,1
K02493,0.1084453757213098,0.0962038464997459,1.0,1
K02494,-0.8791747879517705,-0.6347612999605512,1.0,1
K02495,0.0355091893980609,-0.032211762194495,1.0,1
K02496,-0.6928098811447453,-0.372062579552934,1.0,1
K02497,-0.1490065922950172,0.3623530596963215,1.0,1
K02498,-0.8782877231797411,-0.6393627207292814,1.0,1
K02499,-0.0301919887405291,0.3058282434629091,1.0,1
K02500,0.1661473091325665,-0.0047234308071371,1.0,1
K02501,0.1687476628010027,-0.005567204968927,1.0,1
K02502,0.738316158469525,0.1211622655858601,1.0,1
K02503,0.0326618831050771,0.0867134792057194,1.0,1
K02504,-0.8826536558253065,-0.7279801884634427,1.0,1
K02505,-0.7022140489021768,-0.3359909745573554,1.0,1
K02506,-0.8479131097371618,-0.6708432016439965,1.0,1
K02507,-0.5398548755805613,-0.4006556446747051,1.0,1
K02508,-0.6658597251197679,-0.3118534352335173,1.0,1
K02509,0.5163164744657869,0.084128670308998,1.0,1
K02510,0.1211354449634946,-0.2724135388081896,1.0,1
K02511,-0.606207146534652,-0.2607672020613055,1.0,1
K02517,-0.2143653853534897,-0.2874993927352425,1.0,1
K02518,0.0244265243285608,0.0718438950560868,1.0,1
K02519,0.0233269690055281,0.0724350919099708,1.0,1
K02520,0.0213135758632775,0.0713537956484453,1.0,1
K02521,-0.8768363944298235,-0.7279801884634425,1.0,1
K02523,-0.4901262581858562,-0.4339974126509699,1.0,1
K02525,-0.5044421925000749,-0.5371531874715438,1.0,1
K02526,0.405733899918461,-0.403478670759372,1.0,1
K02527,-0.7593913947816812,-0.3573169783883425,1.0,1
K02528,0.0218084405510232,0.0711750791698557,1.0,1
